Region_ID	Projection_ID
reg_10641	ENSCGOT00000014799.100
reg_10641	ENSCGOT00000014823.100
reg_10641	ENSCGOT00000014930.100
reg_10641	ENSCGOT00000014509.100
reg_10642	ENSCGOT00000010155.118
reg_10642	ENSCGOT00000010216.118
reg_10642	ENSCGOT00000010143.118
reg_10643	ENSCGOT00000020356.41
reg_10644	ENSCGOT00000034817.1120336
reg_10645	ENSCGOT00000055516.34
reg_10645	ENSCGOT00000055512.34
reg_10646	ENSCGOT00000013610.41
reg_10647	ENSCGOT00000019985.41
reg_10647	ENSCGOT00000019957.41
reg_10647	ENSCGOT00000019993.41
reg_10647	ENSCGOT00000019882.41
reg_10647	ENSCGOT00000019996.41
reg_10647	ENSCGOT00000019753.41
reg_10648	ENSCGOT00000051255.34
reg_10648	ENSCGOT00000051249.34
reg_10648	ENSCGOT00000051237.34
reg_10648	ENSCGOT00000051261.34
reg_10648	ENSCGOT00000051253.34
reg_10648	ENSCGOT00000051240.34
reg_10649	ENSCGOT00000048135.30
reg_10649	ENSCGOT00000048136.30
reg_10649	ENSCGOT00000048443.30
reg_10649	ENSCGOT00000047907.30
reg_10649	ENSCGOT00000048169.30
reg_10649	ENSCGOT00000048393.30
reg_10649	ENSCGOT00000047788.30
reg_10649	ENSCGOT00000048292.30
reg_10650	ENSCGOT00000009783.41
reg_10651	ENSCGOT00000011590.30
reg_10651	ENSCGOT00000011600.30
reg_10652	ENSCGOT00000011353.34
reg_10652	ENSCGOT00000011318.34
reg_10652	ENSCGOT00000011299.34
reg_10652	ENSCGOT00000011197.34
reg_10652	ENSCGOT00000011224.34
reg_10652	ENSCGOT00000010648.34
reg_10652	ENSCGOT00000010600.34
reg_10652	ENSCGOT00000010391.34
reg_10653	ENSCGOT00000018862.30
reg_10653	ENSCGOT00000018883.30
reg_10653	ENSCGOT00000018817.30
reg_10653	ENSCGOT00000018881.30
reg_10653	ENSCGOT00000018843.30
reg_10653	ENSCGOT00000018886.30
reg_10654	ENSCGOT00000055771.30
reg_10654	ENSCGOT00000055763.30
reg_10655	ENSCGOT00000008252.34
reg_10656	ENSCGOT00000034835.463
reg_10656	ENSCGOT00000034820.525
reg_10656	ENSCGOT00000034891.1658
reg_10656	ENSCGOT00000034810.30
reg_10657	ENSCGOT00000008263.749
reg_10658	ENSCGOT00000001438.205
reg_10659	ENSCGOT00000058685.41
reg_10659	ENSCGOT00000058680.41
reg_10659	ENSCGOT00000058716.41
reg_10659	ENSCGOT00000058729.41
reg_10659	ENSCGOT00000058726.41
reg_10659	ENSCGOT00000058718.41
reg_10660	ENSCGOT00000009241.808261
reg_10660	ENSCGOT00000009213.784833
reg_10660	ENSCGOT00000009315.909
reg_10660	ENSCGOT00000009232.784833
reg_10660	ENSCGOT00000009314.909
reg_10661	ENSCGOT00000008271.1422974
reg_10661	ENSCGOT00000008263.736717
reg_10662	ENSCGOT00000059007.30
reg_10662	ENSCGOT00000059006.30
reg_10662	ENSCGOT00000058999.30
reg_10662	ENSCGOT00000059004.30
reg_10662	ENSCGOT00000058986.30
reg_10662	ENSCGOT00000058952.30
reg_10662	ENSCGOT00000058969.30
reg_10662	ENSCGOT00000058949.30
reg_10662	ENSCGOT00000058976.30
reg_10662	ENSCGOT00000058979.30
reg_10663	ENSCGOT00000053795.34
reg_10663	ENSCGOT00000053796.34
reg_10663	ENSCGOT00000053792.34
reg_10664	ENSCGOT00000042430.818613
reg_10664	ENSCGOT00000005817.118
reg_10664	ENSCGOT00000041789.857723
reg_10664	ENSCGOT00000005838.118
reg_10665	ENSCGOT00000008781.30
reg_10665	ENSCGOT00000008782.30
reg_10666	ENSCGOT00000001633.205
reg_10667	ENSCGOT00000030016.30
reg_10668	ENSCGOT00000009241.13486
reg_10668	ENSCGOT00000009236.13486
reg_10669	ENSCGOT00000009282.180657
reg_10669	ENSCGOT00000009213.13486
reg_10669	ENSCGOT00000009232.13486
reg_10670	ENSCGOT00000034894.1636
reg_10670	ENSCGOT00000034852.25343
reg_10671	ENSCGOT00000001583.507
reg_10672	ENSCGOT00000059161.1893458
reg_10673	ENSCGOT00000034194.30
reg_10674	ENSCGOT00000019827.30
reg_10674	ENSCGOT00000019823.30
reg_10675	ENSCGOT00000034897.8006
reg_10676	ENSCGOT00000019417.30
reg_10676	ENSCGOT00000019457.30
reg_10676	ENSCGOT00000019687.30
reg_10676	ENSCGOT00000019344.30
reg_10676	ENSCGOT00000019554.30
reg_10676	ENSCGOT00000020210.30
reg_10676	ENSCGOT00000018779.30
reg_10677	ENSCGOT00000058165.30
reg_10677	ENSCGOT00000058152.30
reg_10677	ENSCGOT00000058160.30
reg_10677	ENSCGOT00000058179.30
reg_10677	ENSCGOT00000058128.30
reg_10677	ENSCGOT00000058195.30
reg_10678	ENSCGOT00000043613.30
reg_10678	ENSCGOT00000043619.30
reg_10678	ENSCGOT00000043632.30
reg_10678	ENSCGOT00000043630.30
reg_10679	ENSCGOT00000027014.30
reg_10679	ENSCGOT00000027044.30
reg_10679	ENSCGOT00000027090.30
reg_10679	ENSCGOT00000026972.30
reg_10679	ENSCGOT00000027076.30
reg_10680	ENSCGOT00000009272.210609
reg_10680	ENSCGOT00000009193.1723
reg_10680	ENSCGOT00000009282.758695
reg_10681	ENSCGOT00000032374.30
reg_10681	ENSCGOT00000032144.454106
reg_10681	ENSCGOT00000032121.249167
reg_10681	ENSCGOT00000032137.343738
reg_10681	ENSCGOT00000032132.343738
reg_10681	ENSCGOT00000032122.343738
reg_10681	ENSCGOT00000032133.454106
reg_10681	ENSCGOT00000032197.454106
reg_10681	ENSCGOT00000032347.30
reg_10681	ENSCGOT00000032345.30
reg_10681	ENSCGOT00000032144.585454
reg_10681	ENSCGOT00000032390.907906
reg_10681	ENSCGOT00000032225.249167
reg_10681	ENSCGOT00000032133.585454
reg_10681	ENSCGOT00000032198.249167
reg_10681	ENSCGOT00000032120.343738
reg_10681	ENSCGOT00000032133.343738
reg_10681	ENSCGOT00000032390.770255
reg_10681	ENSCGOT00000034112.30
reg_10681	ENSCGOT00000032345.770255
reg_10681	ENSCGOT00000032198.454106
reg_10681	ENSCGOT00000032197.249167
reg_10681	ENSCGOT00000034118.30
reg_10682	ENSCGOT00000034871.4562
reg_10682	ENSCGOT00000008271.1305157
reg_10682	ENSCGOT00000008229.1636
reg_10682	ENSCGOT00000034852.8980
reg_10683	ENSCGOT00000003973.34
reg_10683	ENSCGOT00000003970.34
reg_10684	ENSCGOT00000012934.41
reg_10684	ENSCGOT00000013053.41
reg_10684	ENSCGOT00000012584.41
reg_10684	ENSCGOT00000013200.41
reg_10684	ENSCGOT00000013138.41
reg_10684	ENSCGOT00000013370.41
reg_10684	ENSCGOT00000012591.41
reg_10684	ENSCGOT00000012756.41
reg_10684	ENSCGOT00000013251.41
reg_10685	ENSCGOT00000034866.8006
reg_10685	ENSCGOT00000034886.1213
reg_10685	ENSCGOT00000008229.9852
reg_10685	ENSCGOT00000034837.25343
reg_10686	ENSCGOT00000034895.525
reg_10687	ENSCGOT00000019591.118
reg_10688	ENSCGOT00000034817.424110
reg_10689	ENSCGOT00000010757.34
reg_10689	ENSCGOT00000010780.34
reg_10689	ENSCGOT00000010741.34
reg_10689	ENSCGOT00000010765.34
reg_10690	ENSCGOT00000001423.205
reg_10691	ENSCGOT00000052563.34
reg_10691	ENSCGOT00000052533.34
reg_10691	ENSCGOT00000052549.34
reg_10691	ENSCGOT00000052502.34
reg_10691	ENSCGOT00000052553.34
reg_10691	ENSCGOT00000052572.34
reg_10692	ENSCGOT00000034813.25343
reg_10692	ENSCGOT00000034886.549072
reg_10692	ENSCGOT00000034844.1213
reg_10692	ENSCGOT00000034883.549072
reg_10692	ENSCGOT00000008263.256992
reg_10692	ENSCGOT00000008222.525
reg_10693	ENSCGOT00000034844.4562
reg_10694	ENSCGOT00000034817.4562
reg_10695	ENSCGOT00000014649.30
reg_10695	ENSCGOT00000014505.30
reg_10695	ENSCGOT00000014604.30
reg_10695	ENSCGOT00000014602.30
reg_10696	ENSCGOT00000001740.3214295
reg_10697	ENSCGOT00000041014.34
reg_10697	ENSCGOT00000041226.34
reg_10697	ENSCGOT00000041346.34
reg_10697	ENSCGOT00000041264.34
reg_10697	ENSCGOT00000041266.34
reg_10697	ENSCGOT00000041342.34
reg_10698	ENSCGOT00000001368.12698
reg_10698	ENSCGOT00000001361.12698
reg_10699	ENSCGOT00000034827.8980
reg_10699	ENSCGOT00000008271.749
reg_10700	ENSCGOT00000035109.30
reg_10700	ENSCGOT00000035114.30
reg_10700	ENSCGOT00000035111.30
reg_10700	ENSCGOT00000035102.30
reg_10701	ENSCGOT00000020943.41
reg_10702	ENSCGOT00000034894.9852
reg_10702	ENSCGOT00000008271.21380
reg_10702	ENSCGOT00000034827.25343
reg_10702	ENSCGOT00000008229.749
reg_10703	ENSCGOT00000018533.41
reg_10704	ENSCGOT00000008271.23999
reg_10705	ENSCGOT00000034866.1213
reg_10705	ENSCGOT00000008271.79943
reg_10705	ENSCGOT00000008254.825
reg_10706	ENSCGOT00000017625.278
reg_10706	ENSCGOT00000017637.278
reg_10706	ENSCGOT00000017592.278
reg_10706	ENSCGOT00000017586.278
reg_10706	ENSCGOT00000017639.278
reg_10707	ENSCGOT00000008689.30
reg_10707	ENSCGOT00000008737.30
reg_10707	ENSCGOT00000008577.30
reg_10707	ENSCGOT00000008712.30
reg_10707	ENSCGOT00000008591.30
reg_10707	ENSCGOT00000008649.30
reg_10708	ENSCGOT00000022430.742
reg_10708	ENSCGOT00000022433.742
reg_10709	ENSCGOT00000034895.1213
reg_10709	ENSCGOT00000034839.8980
reg_10710	ENSCGOT00000034863.8006
reg_10710	ENSCGOT00000008251.437717
reg_10710	ENSCGOT00000034835.25343
reg_10711	ENSCGOT00000034805.2579952
reg_10712	ENSCGOT00000015225.100
reg_10713	ENSCGOT00000009272.1295184
reg_10713	ENSCGOT00000009282.231881
reg_10714	ENSCGOT00000014013.30
reg_10714	ENSCGOT00000013812.30
reg_10714	ENSCGOT00000013460.30
reg_10714	ENSCGOT00000013941.30
reg_10714	ENSCGOT00000013388.30
reg_10714	ENSCGOT00000013967.30
reg_10714	ENSCGOT00000013416.30
reg_10715	ENSCGOT00000030010.30
reg_10716	ENSCGOT00000041579.204
reg_10717	ENSCGOT00000039182.34
reg_10717	ENSCGOT00000039407.34
reg_10717	ENSCGOT00000038490.34
reg_10717	ENSCGOT00000039637.34
reg_10717	ENSCGOT00000039425.34
reg_10717	ENSCGOT00000039479.34
reg_10718	ENSCGOT00000023041.118
reg_10718	ENSCGOT00000022997.118
reg_10718	ENSCGOT00000022977.118
reg_10718	ENSCGOT00000022983.118
reg_10718	ENSCGOT00000022992.118
reg_10718	ENSCGOT00000022939.118
reg_10718	ENSCGOT00000022982.118
reg_10719	ENSCGOT00000019572.503
reg_10719	ENSCGOT00000019510.503
reg_10719	ENSCGOT00000019514.503
reg_10720	ENSCGOT00000034860.25343
reg_10720	ENSCGOT00000008237.566334
reg_10720	ENSCGOT00000034886.50940
reg_10720	ENSCGOT00000034894.8006
reg_10720	ENSCGOT00000008271.736717
reg_10720	ENSCGOT00000008254.30
reg_10720	ENSCGOT00000008229.1213
reg_10720	ENSCGOT00000034844.8980
reg_10721	ENSCGOT00000034886.633311
reg_10721	ENSCGOT00000034883.633311
reg_10721	ENSCGOT00000034837.8980
reg_10722	ENSCGOT00000037379.120967
reg_10722	ENSCGOT00000028452.656276
reg_10722	ENSCGOT00000012610.2620
reg_10722	ENSCGOT00000023427.676908
reg_10722	ENSCGOT00000023624.30
reg_10723	ENSCGOT00000034817.463
reg_10724	ENSCGOT00000009282.1723
reg_10724	ENSCGOT00000009272.1569
reg_10725	ENSCGOT00000008346.34
reg_10725	ENSCGOT00000008337.34
reg_10726	ENSCGOT00000026569.30
reg_10727	ENSCGOT00000058197.30
reg_10728	ENSCGOT00000034883.4562
reg_10728	ENSCGOT00000008237.1636
reg_10728	ENSCGOT00000034886.4562
reg_10728	ENSCGOT00000008229.8006
reg_10729	ENSCGOT00000034817.953387
reg_10730	ENSCGOT00000019685.30
reg_10730	ENSCGOT00000019693.30
reg_10731	ENSCGOT00000033759.986986
reg_10732	ENSCGOT00000008251.30
reg_10733	ENSCGOT00000034883.638443
reg_10733	ENSCGOT00000034886.638443
reg_10733	ENSCGOT00000034837.30
reg_10733	ENSCGOT00000008271.876
reg_10734	ENSCGOT00000057097.34
reg_10734	ENSCGOT00000057076.34
reg_10735	ENSCGOT00000034899.8006
reg_10735	ENSCGOT00000008263.683370
reg_10735	ENSCGOT00000008271.1504904
reg_10735	ENSCGOT00000034869.4562
reg_10736	ENSCGOT00000042504.79
reg_10736	ENSCGOT00000042507.79
reg_10737	ENSCGOT00000024544.30
reg_10737	ENSCGOT00000024574.30
reg_10737	ENSCGOT00000024500.30
reg_10737	ENSCGOT00000024487.30
reg_10738	ENSCGOT00000008263.525
reg_10738	ENSCGOT00000034894.749
reg_10738	ENSCGOT00000034860.1213
reg_10738	ENSCGOT00000034844.1636
reg_10739	ENSCGOT00000048062.34
reg_10740	ENSCGOT00000034802.1980628
reg_10740	ENSCGOT00000008251.749
reg_10740	ENSCGOT00000034805.1782523
reg_10740	ENSCGOT00000034792.244627
reg_10741	ENSCGOT00000008295.30
reg_10742	ENSCGOT00000041396.30
reg_10742	ENSCGOT00000041361.30
reg_10742	ENSCGOT00000041445.30
reg_10742	ENSCGOT00000041392.30
reg_10742	ENSCGOT00000041399.30
reg_10742	ENSCGOT00000043160.458041
reg_10742	ENSCGOT00000049382.364266
reg_10742	ENSCGOT00000041419.30
reg_10742	ENSCGOT00000049207.570
reg_10742	ENSCGOT00000040982.30
reg_10743	ENSCGOT00000002337.34
reg_10744	ENSCGOT00000035872.41
reg_10745	ENSCGOT00000034895.9852
reg_10745	ENSCGOT00000008271.238207
reg_10745	ENSCGOT00000034860.1636
reg_10745	ENSCGOT00000034883.30
reg_10746	ENSCGOT00000001130.66
reg_10747	ENSCGOT00000002234.507
reg_10747	ENSCGOT00000002208.507
reg_10747	ENSCGOT00000002246.507
reg_10747	ENSCGOT00000002204.507
reg_10748	ENSCGOT00000029301.1229409
reg_10748	ENSCGOT00000022600.742
reg_10748	ENSCGOT00000029332.1229409
reg_10749	ENSCGOT00000014997.100
reg_10750	ENSCGOT00000051531.458147
reg_10750	ENSCGOT00000051544.458147
reg_10750	ENSCGOT00000051543.458147
reg_10751	ENSCGOT00000008271.1032034
reg_10751	ENSCGOT00000034852.4562
reg_10751	ENSCGOT00000008254.437717
reg_10751	ENSCGOT00000008263.756986
reg_10751	ENSCGOT00000034871.1636
reg_10751	ENSCGOT00000034894.1213
reg_10752	ENSCGOT00000023789.204
reg_10752	ENSCGOT00000023821.1292173
reg_10752	ENSCGOT00000023563.204
reg_10752	ENSCGOT00000024029.204
reg_10752	ENSCGOT00000023972.204
reg_10752	ENSCGOT00000023973.204
reg_10752	ENSCGOT00000023563.1292173
reg_10752	ENSCGOT00000023560.1292173
reg_10752	ENSCGOT00000023788.204
reg_10753	ENSCGOT00000003860.34
reg_10754	ENSCGOT00000008271.1012860
reg_10754	ENSCGOT00000034871.1213
reg_10754	ENSCGOT00000008263.840699
reg_10755	ENSCGOT00000034866.30
reg_10755	ENSCGOT00000034811.8980
reg_10755	ENSCGOT00000008229.825
reg_10756	ENSCGOT00000001416.205
reg_10757	ENSCGOT00000015662.100
reg_10758	ENSCGOT00000029193.30
reg_10758	ENSCGOT00000025561.608518
reg_10758	ENSCGOT00000029205.30
reg_10758	ENSCGOT00000025562.608518
reg_10759	ENSCGOT00000034850.1213
reg_10759	ENSCGOT00000008243.63023
reg_10760	ENSCGOT00000007154.34
reg_10760	ENSCGOT00000007082.34
reg_10761	ENSCGOT00000047647.132
reg_10761	ENSCGOT00000047482.132
reg_10761	ENSCGOT00000047285.132
reg_10761	ENSCGOT00000047204.132
reg_10761	ENSCGOT00000047687.132
reg_10761	ENSCGOT00000047148.132
reg_10761	ENSCGOT00000047595.132
reg_10761	ENSCGOT00000047408.132
reg_10761	ENSCGOT00000047515.132
reg_10761	ENSCGOT00000047355.132
reg_10762	ENSCGOT00000032052.278
reg_10763	ENSCGOT00000000947.959
reg_10763	ENSCGOT00000000939.959
reg_10764	ENSCGOT00000034869.1636
reg_10764	ENSCGOT00000034899.30
reg_10765	ENSCGOT00000009671.34
reg_10766	ENSCGOT00000034883.1040299
reg_10766	ENSCGOT00000008222.749
reg_10766	ENSCGOT00000008263.825
reg_10766	ENSCGOT00000034824.25343
reg_10767	ENSCGOT00000034886.525
reg_10767	ENSCGOT00000034866.825
reg_10768	ENSCGOT00000003274.34
reg_10768	ENSCGOT00000003271.34
reg_10768	ENSCGOT00000003471.216076
reg_10768	ENSCGOT00000003277.34
reg_10769	ENSCGOT00000008443.66
reg_10769	ENSCGOT00000011570.16418
reg_10769	ENSCGOT00000008432.66
reg_10770	ENSCGOT00000043637.30
reg_10771	ENSCGOT00000015548.66
reg_10772	ENSCGOT00000053369.34
reg_10772	ENSCGOT00000053329.34
reg_10773	ENSCGOT00000008229.30
reg_10773	ENSCGOT00000034871.8006
reg_10773	ENSCGOT00000008271.1883241
reg_10774	ENSCGOT00000008251.1213
reg_10775	ENSCGOT00000050787.203887
reg_10775	ENSCGOT00000050785.203887
reg_10776	ENSCGOT00000058642.27443
reg_10776	ENSCGOT00000058639.27443
reg_10777	ENSCGOT00000020267.30
reg_10778	ENSCGOT00000002738.3725
reg_10779	ENSCGOT00000037597.204
reg_10780	ENSCGOT00000018528.41
reg_10781	ENSCGOT00000013616.41
reg_10782	ENSCGOT00000001073.41
reg_10783	ENSCGOT00000035095.41
reg_10784	ENSCGOT00000011624.66
reg_10784	ENSCGOT00000011642.66
reg_10785	ENSCGOT00000052252.1535600
reg_10786	ENSCGOT00000039974.2419993
reg_10786	ENSCGOT00000037581.2516432
reg_10786	ENSCGOT00000049892.2867327
reg_10787	ENSCGOT00000046364.34
reg_10788	ENSCGOT00000029490.30
reg_10788	ENSCGOT00000029486.30
reg_10789	ENSCGOT00000009282.5071
reg_10789	ENSCGOT00000009272.431653
reg_10789	ENSCGOT00000009326.642546
reg_10790	ENSCGOT00000039640.34
reg_10790	ENSCGOT00000039642.34
reg_10791	ENSCGOT00000010483.34
reg_10792	ENSCGOT00000016509.34
reg_10793	ENSCGOT00000039699.26444
reg_10793	ENSCGOT00000039708.26444
reg_10793	ENSCGOT00000039707.26444
reg_10794	ENSCGOT00000034871.1658
reg_10795	ENSCGOT00000034897.876
reg_10796	ENSCGOT00000023158.100
reg_10797	ENSCGOT00000034895.8006
reg_10798	ENSCGOT00000053747.34
reg_10798	ENSCGOT00000053742.34
reg_10799	ENSCGOT00000044064.79
reg_10799	ENSCGOT00000044062.1110859
reg_10800	ENSCGOT00000034813.8980
reg_10800	ENSCGOT00000034869.1213
reg_10800	ENSCGOT00000008222.348805
reg_10800	ENSCGOT00000034886.30
reg_10800	ENSCGOT00000034899.9852
reg_10800	ENSCGOT00000008237.749
reg_10801	ENSCGOT00000029284.30
reg_10801	ENSCGOT00000029283.30
reg_10802	ENSCGOT00000008271.1376392
reg_10802	ENSCGOT00000034852.30
reg_10802	ENSCGOT00000034827.4562
reg_10802	ENSCGOT00000034866.749
reg_10803	ENSCGOT00000034871.30
reg_10803	ENSCGOT00000034852.1636
reg_10803	ENSCGOT00000008271.825
reg_10804	ENSCGOT00000003943.34
reg_10805	ENSCGOT00000055466.34
reg_10805	ENSCGOT00000055477.34
reg_10805	ENSCGOT00000055453.34
reg_10806	ENSCGOT00000055870.34
reg_10807	ENSCGOT00000005167.34
reg_10808	ENSCGOT00000018814.41
reg_10808	ENSCGOT00000018808.41
reg_10809	ENSCGOT00000044080.79
reg_10809	ENSCGOT00000044082.79
reg_10810	ENSCGOT00000015616.100
reg_10810	ENSCGOT00000015613.100
reg_10811	ENSCGOT00000034827.30
reg_10811	ENSCGOT00000008229.876
reg_10811	ENSCGOT00000008254.144695
reg_10811	ENSCGOT00000034850.3693
reg_10811	ENSCGOT00000008271.1658
reg_10812	ENSCGOT00000022906.118
reg_10813	ENSCGOT00000035064.30
reg_10813	ENSCGOT00000035076.30
reg_10813	ENSCGOT00000035067.30
reg_10814	ENSCGOT00000010231.66
reg_10814	ENSCGOT00000010224.66
reg_10815	ENSCGOT00000039336.2287
reg_10816	ENSCGOT00000043468.30
reg_10817	ENSCGOT00000028368.34
reg_10817	ENSCGOT00000028385.34
reg_10817	ENSCGOT00000028349.34
reg_10817	ENSCGOT00000028357.34
reg_10817	ENSCGOT00000028375.34
reg_10817	ENSCGOT00000028341.34
reg_10817	ENSCGOT00000028482.34
reg_10817	ENSCGOT00000028416.34
reg_10817	ENSCGOT00000028355.34
reg_10817	ENSCGOT00000028342.34
reg_10818	ENSCGOT00000015607.2182762
reg_10819	ENSCGOT00000039815.132
reg_10819	ENSCGOT00000039828.132
reg_10819	ENSCGOT00000039843.132
reg_10819	ENSCGOT00000039822.132
reg_10820	ENSCGOT00000030533.30
reg_10820	ENSCGOT00000030343.30
reg_10820	ENSCGOT00000030876.30
reg_10820	ENSCGOT00000030678.30
reg_10820	ENSCGOT00000030683.30
reg_10820	ENSCGOT00000030703.30
reg_10820	ENSCGOT00000030816.30
reg_10821	ENSCGOT00000013380.41
reg_10822	ENSCGOT00000002087.328086
reg_10822	ENSCGOT00000002083.328086
reg_10823	ENSCGOT00000002088.66
reg_10824	ENSCGOT00000013276.118
reg_10825	ENSCGOT00000042303.79
reg_10825	ENSCGOT00000042262.79
reg_10825	ENSCGOT00000042229.79
reg_10825	ENSCGOT00000042163.79
reg_10826	ENSCGOT00000020079.30
reg_10827	ENSCGOT00000013621.41
reg_10827	ENSCGOT00000051993.8269
reg_10828	ENSCGOT00000039834.34
reg_10828	ENSCGOT00000039816.34
reg_10828	ENSCGOT00000039796.34
reg_10829	ENSCGOT00000024087.204
reg_10829	ENSCGOT00000024045.204
reg_10829	ENSCGOT00000024041.204
reg_10830	ENSCGOT00000057412.30
reg_10830	ENSCGOT00000025360.689272
reg_10830	ENSCGOT00000023945.24394
reg_10830	ENSCGOT00000023940.24394
reg_10831	ENSCGOT00000008288.34
reg_10832	ENSCGOT00000034863.1213
reg_10833	ENSCGOT00000048471.30
reg_10833	ENSCGOT00000048482.30
reg_10833	ENSCGOT00000048513.30
reg_10833	ENSCGOT00000048454.30
reg_10833	ENSCGOT00000048463.30
reg_10834	ENSCGOT00000002559.34
reg_10834	ENSCGOT00000002549.34
reg_10834	ENSCGOT00000002556.34
reg_10834	ENSCGOT00000019853.411
reg_10834	ENSCGOT00000019858.411
reg_10834	ENSCGOT00000019845.411
reg_10835	ENSCGOT00000034140.30
reg_10835	ENSCGOT00000034143.30
reg_10836	ENSCGOT00000002060.66
reg_10837	ENSCGOT00000034899.21380
reg_10838	ENSCGOT00000011293.34
reg_10838	ENSCGOT00000011298.34
reg_10839	ENSCGOT00000039305.559018
reg_10840	ENSCGOT00000042499.79
reg_10841	ENSCGOT00000044094.79
reg_10842	ENSCGOT00000008566.41
reg_10842	ENSCGOT00000008529.41
reg_10842	ENSCGOT00000008550.41
reg_10842	ENSCGOT00000008561.41
reg_10842	ENSCGOT00000008525.41
reg_10843	ENSCGOT00000014344.1917554
reg_10844	ENSCGOT00000034817.324396
reg_10845	ENSCGOT00000034891.4562
reg_10845	ENSCGOT00000034863.8980
reg_10846	ENSCGOT00000008271.756986
reg_10847	ENSCGOT00000034886.384141
reg_10847	ENSCGOT00000008263.463
reg_10847	ENSCGOT00000008271.256992
reg_10847	ENSCGOT00000034883.384141
reg_10848	ENSCGOT00000052579.34
reg_10849	ENSCGOT00000055539.34
reg_10850	ENSCGOT00000008254.749
reg_10851	ENSCGOT00000042354.79
reg_10852	ENSCGOT00000058750.41
reg_10853	ENSCGOT00000032746.633229
reg_10853	ENSCGOT00000032744.633229
reg_10854	ENSCGOT00000047690.132
reg_10855	ENSCGOT00000057503.30
reg_10856	ENSCGOT00000034869.8006
reg_10856	ENSCGOT00000008254.9852
reg_10856	ENSCGOT00000008222.30
reg_10857	ENSCGOT00000001293.2530
reg_10857	ENSCGOT00000001289.2530
reg_10858	ENSCGOT00000056605.34
reg_10859	ENSCGOT00000029693.30
reg_10859	ENSCGOT00000029687.30
reg_10859	ENSCGOT00000029638.30
reg_10860	ENSCGOT00000058609.30
reg_10861	ENSCGOT00000026444.1456208
reg_10862	ENSCGOT00000039792.132
reg_10862	ENSCGOT00000039797.132
reg_10863	ENSCGOT00000010082.118
reg_10863	ENSCGOT00000010094.118
reg_10864	ENSCGOT00000005259.34
reg_10865	ENSCGOT00000010260.66
reg_10865	ENSCGOT00000010249.66
reg_10866	ENSCGOT00000034835.30
reg_10866	ENSCGOT00000034891.463
reg_10866	ENSCGOT00000034820.4562
reg_10867	ENSCGOT00000034805.2646891
reg_10868	ENSCGOT00000034866.25343
reg_10868	ENSCGOT00000034897.50940
reg_10868	ENSCGOT00000008271.683370
reg_10869	ENSCGOT00000034817.578529
reg_10870	ENSCGOT00000034894.30
reg_10871	ENSCGOT00000034175.30
reg_10871	ENSCGOT00000034170.30
reg_10871	ENSCGOT00000034144.30
reg_10872	ENSCGOT00000011380.66
reg_10872	ENSCGOT00000011406.66
reg_10872	ENSCGOT00000011361.66
reg_10872	ENSCGOT00000011433.66
reg_10872	ENSCGOT00000010950.66
reg_10872	ENSCGOT00000010927.66
reg_10872	ENSCGOT00000011425.66
reg_10872	ENSCGOT00000011326.66
reg_10872	ENSCGOT00000011369.66
reg_10872	ENSCGOT00000011423.66
reg_10873	ENSCGOT00000015638.100
reg_10873	ENSCGOT00000015637.100
reg_10874	ENSCGOT00000049660.1213028
reg_10875	ENSCGOT00000008271.30
reg_10876	ENSCGOT00000015569.100
reg_10877	ENSCGOT00000013563.41
reg_10878	ENSCGOT00000025384.30
reg_10879	ENSCGOT00000011669.66
reg_10880	ENSCGOT00000008251.1636
reg_10881	ENSCGOT00000001132.66
reg_10882	ENSCGOT00000034950.30
reg_10882	ENSCGOT00000034808.30
reg_10882	ENSCGOT00000034932.30
reg_10882	ENSCGOT00000034857.30
reg_10882	ENSCGOT00000034884.30
reg_10883	ENSCGOT00000041307.30
reg_10884	ENSCGOT00000043503.30
reg_10885	ENSCGOT00000034895.30
reg_10886	ENSCGOT00000043604.30
reg_10886	ENSCGOT00000043601.30
reg_10887	ENSCGOT00000034860.463
reg_10887	ENSCGOT00000034824.525
reg_10887	ENSCGOT00000008263.815303
reg_10888	ENSCGOT00000008271.463
reg_10889	ENSCGOT00000034832.525
reg_10890	ENSCGOT00000013473.41
reg_10891	ENSCGOT00000034807.1782523
reg_10892	ENSCGOT00000015603.66
reg_10893	ENSCGOT00000023630.30
reg_10893	ENSCGOT00000012594.2620
reg_10894	ENSCGOT00000009740.41
reg_10894	ENSCGOT00000009778.41
reg_10894	ENSCGOT00000009725.41
reg_10895	ENSCGOT00000020184.6208
reg_10896	ENSCGOT00000015484.66
reg_10897	ENSCGOT00000037181.969
reg_10897	ENSCGOT00000037185.969
reg_10898	ENSCGOT00000024965.66
reg_10899	ENSCGOT00000034899.3693
reg_10899	ENSCGOT00000034813.4562
reg_10899	ENSCGOT00000034883.554129
reg_10899	ENSCGOT00000034886.554129
reg_10900	ENSCGOT00000036817.30
reg_10900	ENSCGOT00000037062.30
reg_10900	ENSCGOT00000037019.30
reg_10900	ENSCGOT00000037061.30
reg_10901	ENSCGOT00000034886.3693
reg_10902	ENSCGOT00000053826.34
reg_10902	ENSCGOT00000053820.34
reg_10902	ENSCGOT00000053827.34
reg_10902	ENSCGOT00000053823.34
reg_10903	ENSCGOT00000000869.959
reg_10904	ENSCGOT00000002324.34
reg_10904	ENSCGOT00000002322.34
reg_10905	ENSCGOT00000043512.30
