Region_ID	Projection_ID
reg_13956	ENSCGOT00000012686.811
reg_13956	ENSCGOT00000015454.811
reg_13956	ENSCGOT00000014742.811
reg_13956	ENSCGOT00000015754.811
reg_13956	ENSCGOT00000015881.811
reg_13957	ENSCGOT00000011546.1368
reg_13957	ENSCGOT00000011548.1368
reg_13958	ENSCGOT00000039428.19
reg_13958	ENSCGOT00000039423.19
reg_13959	ENSCGOT00000019566.21418
reg_13959	ENSCGOT00000019549.21418
reg_13959	ENSCGOT00000019558.21418
reg_13959	ENSCGOT00000019542.21418
reg_13960	ENSCGOT00000040954.2112
reg_13961	ENSCGOT00000018216.19
reg_13961	ENSCGOT00000018219.19
reg_13962	ENSCGOT00000038852.2290
reg_13962	ENSCGOT00000038844.2290
reg_13962	ENSCGOT00000038857.2290
reg_13963	ENSCGOT00000014563.19
reg_13964	ENSCGOT00000056178.55
reg_13965	ENSCGOT00000048957.822
reg_13966	ENSCGOT00000036923.19
reg_13967	ENSCGOT00000049702.1058
reg_13967	ENSCGOT00000049652.1058
reg_13967	ENSCGOT00000049560.1058
reg_13967	ENSCGOT00000049645.1058
reg_13967	ENSCGOT00000049684.1058
reg_13967	ENSCGOT00000049569.1058
reg_13967	ENSCGOT00000049722.1058
reg_13967	ENSCGOT00000049712.1058
reg_13967	ENSCGOT00000049692.1058
reg_13967	ENSCGOT00000049696.1058
reg_13968	ENSCGOT00000029289.25
reg_13968	ENSCGOT00000028974.25
reg_13968	ENSCGOT00000029485.25
reg_13968	ENSCGOT00000029119.25
reg_13968	ENSCGOT00000029348.25
reg_13969	ENSCGOT00000022002.336
reg_13970	ENSCGOT00000039413.19
reg_13971	ENSCGOT00000053605.698695
reg_13971	ENSCGOT00000053603.698695
reg_13972	ENSCGOT00000053605.874792
reg_13973	ENSCGOT00000055233.2449
reg_13974	ENSCGOT00000020803.202
reg_13975	ENSCGOT00000038729.5467
reg_13975	ENSCGOT00000038953.5467
reg_13975	ENSCGOT00000039073.5467
reg_13975	ENSCGOT00000039190.5467
reg_13976	ENSCGOT00000026493.175
reg_13976	ENSCGOT00000026568.175
reg_13976	ENSCGOT00000026440.175
reg_13977	ENSCGOT00000026470.77
reg_13978	ENSCGOT00000030941.19
reg_13978	ENSCGOT00000030947.19
reg_13978	ENSCGOT00000030943.19
reg_13979	ENSCGOT00000016766.202
reg_13979	ENSCGOT00000016753.202
reg_13979	ENSCGOT00000016756.202
reg_13980	ENSCGOT00000018157.19
reg_13981	ENSCGOT00000020866.-1
reg_13982	ENSCGOT00000021539.19
reg_13983	ENSCGOT00000009850.1166
reg_13983	ENSCGOT00000009856.1166
reg_13983	ENSCGOT00000009853.1166
reg_13984	ENSCGOT00000016217.173
reg_13985	ENSCGOT00000036209.25
reg_13985	ENSCGOT00000036258.25
reg_13985	ENSCGOT00000036169.25
reg_13985	ENSCGOT00000035888.25
reg_13985	ENSCGOT00000036436.25
reg_13985	ENSCGOT00000036407.25
reg_13986	ENSCGOT00000017595.292727
reg_13987	ENSCGOT00000046685.55
reg_13988	ENSCGOT00000039949.15829
reg_13988	ENSCGOT00000039939.15829
reg_13989	ENSCGOT00000029272.3006
reg_13989	ENSCGOT00000029265.25
reg_13989	ENSCGOT00000029265.3006
reg_13990	ENSCGOT00000016735.202
reg_13990	ENSCGOT00000016713.202
reg_13991	ENSCGOT00000014550.19
reg_13992	ENSCGOT00000009147.3124
reg_13993	ENSCGOT00000046573.19
reg_13993	ENSCGOT00000046538.19
reg_13993	ENSCGOT00000046534.19
reg_13993	ENSCGOT00000046565.19
reg_13993	ENSCGOT00000046543.19
reg_13993	ENSCGOT00000046488.19
reg_13993	ENSCGOT00000046559.19
reg_13993	ENSCGOT00000046556.19
reg_13993	ENSCGOT00000046582.19
reg_13993	ENSCGOT00000046532.19
reg_13994	ENSCGOT00000021525.25
reg_13994	ENSCGOT00000021512.25
reg_13995	ENSCGOT00000049506.116989
reg_13995	ENSCGOT00000049528.1058
reg_13996	ENSCGOT00000043204.19
reg_13997	ENSCGOT00000014196.19
reg_13998	ENSCGOT00000050806.55
reg_13999	ENSCGOT00000005848.25
reg_14000	ENSCGOT00000039949.19
reg_14000	ENSCGOT00000039939.19
reg_14001	ENSCGOT00000008792.3124
reg_14001	ENSCGOT00000008805.3124
reg_14001	ENSCGOT00000008862.3124
reg_14002	ENSCGOT00000050310.8621
reg_14003	ENSCGOT00000029677.25
reg_14004	ENSCGOT00000019191.19
reg_14004	ENSCGOT00000019174.19
reg_14004	ENSCGOT00000019200.19
reg_14004	ENSCGOT00000019156.19
reg_14005	ENSCGOT00000009439.19
reg_14006	ENSCGOT00000040733.1562
reg_14007	ENSCGOT00000016209.19
reg_14007	ENSCGOT00000016204.19
reg_14008	ENSCGOT00000036485.19
reg_14009	ENSCGOT00000026384.77
reg_14009	ENSCGOT00000026382.77
reg_14010	ENSCGOT00000007476.427
reg_14011	ENSCGOT00000009685.18741
reg_14011	ENSCGOT00000009656.18741
reg_14012	ENSCGOT00000021909.25588
reg_14013	ENSCGOT00000052078.25
reg_14013	ENSCGOT00000052085.25
reg_14013	ENSCGOT00000052020.25
reg_14013	ENSCGOT00000051999.25
reg_14013	ENSCGOT00000052072.25
reg_14013	ENSCGOT00000052052.25
reg_14014	ENSCGOT00000058091.55
reg_14015	ENSCGOT00000049487.1058
reg_14016	ENSCGOT00000036772.307
reg_14017	ENSCGOT00000020849.1459
reg_14018	ENSCGOT00000007476.72
reg_14019	ENSCGOT00000034016.25
reg_14020	ENSCGOT00000019349.19
reg_14021	ENSCGOT00000019103.370057
reg_14022	ENSCGOT00000019349.173
reg_14023	ENSCGOT00000047908.186828
reg_14024	ENSCGOT00000040954.19
reg_14025	ENSCGOT00000019810.19
reg_14026	ENSCGOT00000021861.19
reg_14026	ENSCGOT00000021855.19
reg_14027	ENSCGOT00000053605.279379
reg_14028	ENSCGOT00000051409.25
reg_14028	ENSCGOT00000051411.25
reg_14029	ENSCGOT00000029272.3527
reg_14029	ENSCGOT00000029265.3527
reg_14030	ENSCGOT00000011054.2359158
reg_14030	ENSCGOT00000011017.2359158
reg_14031	ENSCGOT00000057347.55
reg_14032	ENSCGOT00000018221.19
reg_14033	ENSCGOT00000019567.19
reg_14034	ENSCGOT00000021883.77
reg_14034	ENSCGOT00000021904.77
reg_14034	ENSCGOT00000021858.77
reg_14035	ENSCGOT00000036726.72
reg_14036	ENSCGOT00000012299.2170
reg_14036	ENSCGOT00000012308.2170
reg_14036	ENSCGOT00000012303.2170
reg_14036	ENSCGOT00000012295.2170
reg_14037	ENSCGOT00000023475.336
reg_14038	ENSCGOT00000039180.685
reg_14039	ENSCGOT00000038852.19
reg_14039	ENSCGOT00000038857.19
reg_14039	ENSCGOT00000038844.19
reg_14040	ENSCGOT00000036440.19
reg_14040	ENSCGOT00000035987.19
reg_14040	ENSCGOT00000035836.19
reg_14040	ENSCGOT00000036275.19
reg_14040	ENSCGOT00000035844.19
reg_14041	ENSCGOT00000019262.19
reg_14041	ENSCGOT00000019296.19
reg_14041	ENSCGOT00000019286.19
reg_14042	ENSCGOT00000052687.25
reg_14043	ENSCGOT00000036211.25
reg_14043	ENSCGOT00000036207.25
reg_14044	ENSCGOT00000016293.599
reg_14044	ENSCGOT00000016283.599
reg_14045	ENSCGOT00000030899.19
reg_14046	ENSCGOT00000015244.19
reg_14046	ENSCGOT00000015206.19
reg_14046	ENSCGOT00000015246.19
reg_14047	ENSCGOT00000053603.867377
reg_14048	ENSCGOT00000018175.19
reg_14048	ENSCGOT00000018199.19
reg_14048	ENSCGOT00000018202.19
reg_14049	ENSCGOT00000036923.517
reg_14050	ENSCGOT00000040733.19
reg_14051	ENSCGOT00000040089.1566
reg_14052	ENSCGOT00000026588.2763
reg_14053	ENSCGOT00000023000.77
reg_14054	ENSCGOT00000037599.237821
reg_14055	ENSCGOT00000052480.25
reg_14055	ENSCGOT00000052458.25
reg_14055	ENSCGOT00000052492.25
reg_14055	ENSCGOT00000052461.25
reg_14056	ENSCGOT00000039254.685
reg_14057	ENSCGOT00000050815.55
reg_14058	ENSCGOT00000024027.19
reg_14058	ENSCGOT00000024028.19
reg_14059	ENSCGOT00000007441.19
reg_14060	ENSCGOT00000053605.748946
reg_14061	ENSCGOT00000039015.123520
reg_14062	ENSCGOT00000049528.116989
reg_14063	ENSCGOT00000019103.379268
reg_14064	ENSCGOT00000039216.19
reg_14065	ENSCGOT00000035090.72
reg_14066	ENSCGOT00000003861.2325407
reg_14067	ENSCGOT00000052495.25
reg_14068	ENSCGOT00000036730.72
reg_14069	ENSCGOT00000003349.25
reg_14069	ENSCGOT00000003343.25
reg_14070	ENSCGOT00000038366.19
reg_14071	ENSCGOT00000020818.19
reg_14072	ENSCGOT00000014499.1550
reg_14072	ENSCGOT00000014532.1550
reg_14072	ENSCGOT00000014537.1550
reg_14073	ENSCGOT00000017962.19
reg_14073	ENSCGOT00000017963.19
reg_14074	ENSCGOT00000006733.25
reg_14074	ENSCGOT00000006705.25
reg_14075	ENSCGOT00000034192.77
reg_14076	ENSCGOT00000010691.25
reg_14076	ENSCGOT00000010687.25
reg_14077	ENSCGOT00000041102.72
reg_14078	ENSCGOT00000026382.4283
reg_14078	ENSCGOT00000026384.4283
reg_14079	ENSCGOT00000036306.25
reg_14080	ENSCGOT00000044323.95706
reg_14081	ENSCGOT00000016178.1199
reg_14082	ENSCGOT00000050310.25
reg_14083	ENSCGOT00000046303.19
reg_14084	ENSCGOT00000043834.2827353
reg_14084	ENSCGOT00000026967.55
reg_14085	ENSCGOT00000024028.336
reg_14085	ENSCGOT00000024027.336
reg_14086	ENSCGOT00000038339.19
reg_14086	ENSCGOT00000038349.19
reg_14086	ENSCGOT00000038359.19
reg_14087	ENSCGOT00000027229.1466873
reg_14087	ENSCGOT00000027229.1631697
reg_14088	ENSCGOT00000014541.30143
reg_14088	ENSCGOT00000014538.30143
reg_14089	ENSCGOT00000019824.19
reg_14089	ENSCGOT00000019966.19
reg_14089	ENSCGOT00000020171.19
reg_14090	ENSCGOT00000040011.19
reg_14090	ENSCGOT00000040013.19
reg_14091	ENSCGOT00000023006.77
reg_14092	ENSCGOT00000009981.19
reg_14093	ENSCGOT00000010021.19
reg_14094	ENSCGOT00000019225.25
reg_14094	ENSCGOT00000019271.25
reg_14094	ENSCGOT00000019276.25
reg_14095	ENSCGOT00000006768.77
reg_14096	ENSCGOT00000020179.19
reg_14097	ENSCGOT00000036480.19
reg_14098	ENSCGOT00000027714.7726
reg_14098	ENSCGOT00000027744.7726
reg_14098	ENSCGOT00000027762.7726
reg_14098	ENSCGOT00000027693.7726
reg_14099	ENSCGOT00000039902.25
reg_14100	ENSCGOT00000021476.19
reg_14100	ENSCGOT00000021461.19
reg_14100	ENSCGOT00000021439.19
reg_14100	ENSCGOT00000021446.19
reg_14101	ENSCGOT00000013922.6035
reg_14102	ENSCGOT00000003944.1166
reg_14103	ENSCGOT00000044323.89543
reg_14104	ENSCGOT00000021509.19
reg_14105	ENSCGOT00000053605.842205
reg_14106	ENSCGOT00000046240.1376343
reg_14106	ENSCGOT00000046240.1403097
reg_14107	ENSCGOT00000021876.19
reg_14108	ENSCGOT00000040764.19
reg_14109	ENSCGOT00000056027.55
reg_14109	ENSCGOT00000056039.55
reg_14110	ENSCGOT00000034016.307
reg_14111	ENSCGOT00000019361.173
reg_14112	ENSCGOT00000054910.25
reg_14113	ENSCGOT00000019364.19
reg_14114	ENSCGOT00000016351.25
reg_14115	ENSCGOT00000020844.1459
reg_14116	ENSCGOT00000026123.175
reg_14117	ENSCGOT00000019942.25
reg_14118	ENSCGOT00000054920.25
reg_14119	ENSCGOT00000019376.19
reg_14119	ENSCGOT00000019372.19
reg_14120	ENSCGOT00000016283.1199
reg_14120	ENSCGOT00000016293.1199
reg_14121	ENSCGOT00000016217.19
reg_14122	ENSCGOT00000022024.2438
reg_14123	ENSCGOT00000003634.25
reg_14124	ENSCGOT00000043204.2061
reg_14125	ENSCGOT00000016781.415
reg_14126	ENSCGOT00000023434.19
reg_14126	ENSCGOT00000023433.19
reg_14127	ENSCGOT00000036442.19
reg_14127	ENSCGOT00000036445.19
reg_14128	ENSCGOT00000016178.599
reg_14129	ENSCGOT00000047908.167581
reg_14130	ENSCGOT00000034374.25
reg_14131	ENSCGOT00000026594.175
reg_14132	ENSCGOT00000002733.9848
reg_14133	ENSCGOT00000023459.336
reg_14134	ENSCGOT00000003380.72
reg_14135	ENSCGOT00000053603.710212
reg_14136	ENSCGOT00000014597.5318
reg_14137	ENSCGOT00000026588.175
reg_14138	ENSCGOT00000019141.202
reg_14139	ENSCGOT00000033759.305546
reg_14140	ENSCGOT00000021909.77
reg_14141	ENSCGOT00000038347.60637
reg_14142	ENSCGOT00000014902.1012
reg_14142	ENSCGOT00000014865.1012
reg_14143	ENSCGOT00000039015.95940
reg_14144	ENSCGOT00000003700.77
reg_14145	ENSCGOT00000049421.25
reg_14146	ENSCGOT00000036772.25
reg_14147	ENSCGOT00000057364.55
reg_14148	ENSCGOT00000026119.175
reg_14148	ENSCGOT00000026123.14425
reg_14149	ENSCGOT00000058114.55
reg_14150	ENSCGOT00000057335.55
reg_14151	ENSCGOT00000040950.2112
reg_14152	ENSCGOT00000039166.685
reg_14153	ENSCGOT00000010021.656
reg_14154	ENSCGOT00000048255.51509
reg_14155	ENSCGOT00000011985.36577
reg_14156	ENSCGOT00000019062.208
reg_14157	ENSCGOT00000020886.2012492
reg_14158	ENSCGOT00000019361.19
reg_14159	ENSCGOT00000023452.19
reg_14160	ENSCGOT00000031518.19
reg_14160	ENSCGOT00000031521.19
reg_14161	ENSCGOT00000054912.25
reg_14162	ENSCGOT00000038347.63610
reg_14162	ENSCGOT00000038347.58318
reg_14163	ENSCGOT00000025530.316802
reg_14164	ENSCGOT00000029485.609983
reg_14165	ENSCGOT00000055237.2449
reg_14166	ENSCGOT00000010023.19
reg_14167	ENSCGOT00000021876.64674
reg_14168	ENSCGOT00000027051.1827711
reg_14169	ENSCGOT00000050822.55
reg_14170	ENSCGOT00000013912.19
reg_14171	ENSCGOT00000019098.374424
reg_14172	ENSCGOT00000055233.2097
reg_14173	ENSCGOT00000017595.627492
reg_14174	ENSCGOT00000023459.19
reg_14175	ENSCGOT00000018496.19
reg_14176	ENSCGOT00000017595.303808
reg_14177	ENSCGOT00000047908.154528
reg_14178	ENSCGOT00000023057.77
reg_14179	ENSCGOT00000026967.58033
reg_14180	ENSCGOT00000023642.225
reg_14181	ENSCGOT00000039015.147253
reg_14182	ENSCGOT00000036539.19
reg_14183	ENSCGOT00000021624.77
reg_14184	ENSCGOT00000019364.173
reg_14185	ENSCGOT00000046304.19
reg_14186	ENSCGOT00000025657.25
reg_14187	ENSCGOT00000023085.77
reg_14188	ENSCGOT00000029494.25
reg_14189	ENSCGOT00000038347.67451
reg_14190	ENSCGOT00000019052.257793
reg_14191	ENSCGOT00000019924.25
reg_14191	ENSCGOT00000019909.25
reg_14192	ENSCGOT00000014597.19
reg_14193	ENSCGOT00000056771.19
reg_14194	ENSCGOT00000003588.25
reg_14195	ENSCGOT00000030899.225
reg_14196	ENSCGOT00000053605.833490
reg_14197	ENSCGOT00000024176.336
reg_14198	ENSCGOT00000047558.55
reg_14199	ENSCGOT00000029443.25
reg_14200	ENSCGOT00000019065.208
reg_14201	ENSCGOT00000023446.336
reg_14202	ENSCGOT00000003433.25
reg_14203	ENSCGOT00000021391.19
reg_14204	ENSCGOT00000022019.25
reg_14205	ENSCGOT00000047558.184
reg_14206	ENSCGOT00000025642.25
reg_14207	ENSCGOT00000046790.44
reg_14207	ENSCGOT00000046809.44
reg_14207	ENSCGOT00000046795.44
reg_14207	ENSCGOT00000046793.44
reg_14208	ENSCGOT00000015167.36
reg_14208	ENSCGOT00000015262.36
reg_14208	ENSCGOT00000015265.36
reg_14208	ENSCGOT00000015215.36
reg_14208	ENSCGOT00000015161.36
reg_14208	ENSCGOT00000015251.36
reg_14208	ENSCGOT00000015218.36
reg_14209	ENSCGOT00000051216.36
reg_14209	ENSCGOT00000051223.36
reg_14209	ENSCGOT00000051211.36
reg_14209	ENSCGOT00000051213.36
reg_14210	ENSCGOT00000033121.285
reg_14210	ENSCGOT00000033178.285
reg_14211	ENSCGOT00000029460.75909
reg_14211	ENSCGOT00000029495.75909
reg_14211	ENSCGOT00000029467.75909
reg_14212	ENSCGOT00000045797.41
reg_14212	ENSCGOT00000045773.41
reg_14212	ENSCGOT00000045776.41
reg_14212	ENSCGOT00000045694.41
reg_14212	ENSCGOT00000045808.41
reg_14212	ENSCGOT00000045737.41
reg_14212	ENSCGOT00000045793.41
reg_14212	ENSCGOT00000045777.41
reg_14213	ENSCGOT00000025114.18497
reg_14214	ENSCGOT00000056582.88
reg_14215	ENSCGOT00000019375.86
reg_14215	ENSCGOT00000019770.86
reg_14215	ENSCGOT00000019537.86
reg_14215	ENSCGOT00000018923.86
reg_14215	ENSCGOT00000019629.86
reg_14215	ENSCGOT00000019366.86
reg_14215	ENSCGOT00000019358.86
reg_14215	ENSCGOT00000019583.86
reg_14215	ENSCGOT00000019833.86
reg_14216	ENSCGOT00000058324.36
reg_14216	ENSCGOT00000058325.36
reg_14216	ENSCGOT00000058335.36
reg_14216	ENSCGOT00000058335.80133
reg_14216	ENSCGOT00000058316.36
reg_14216	ENSCGOT00000058320.36
reg_14216	ENSCGOT00000058355.36
reg_14216	ENSCGOT00000058318.36
reg_14216	ENSCGOT00000058341.36
reg_14216	ENSCGOT00000058347.36
reg_14217	ENSCGOT00000017546.263
reg_14217	ENSCGOT00000017520.263
reg_14217	ENSCGOT00000017509.263
reg_14218	ENSCGOT00000019440.5007
reg_14218	ENSCGOT00000019311.5007
reg_14218	ENSCGOT00000019315.5007
reg_14218	ENSCGOT00000019474.5007
reg_14219	ENSCGOT00000024162.44
reg_14220	ENSCGOT00000024081.44
reg_14221	ENSCGOT00000039477.53546
reg_14221	ENSCGOT00000039482.53546
reg_14222	ENSCGOT00000045304.36
reg_14223	ENSCGOT00000048457.36
reg_14223	ENSCGOT00000048460.36
reg_14224	ENSCGOT00000029158.245
reg_14225	ENSCGOT00000056546.88
reg_14226	ENSCGOT00000041834.908
reg_14226	ENSCGOT00000041830.908
reg_14227	ENSCGOT00000019081.41
reg_14227	ENSCGOT00000019086.41
reg_14228	ENSCGOT00000005191.36
reg_14228	ENSCGOT00000005195.36
reg_14229	ENSCGOT00000032335.751
reg_14229	ENSCGOT00000032619.751
reg_14229	ENSCGOT00000032334.751
reg_14229	ENSCGOT00000032283.751
reg_14229	ENSCGOT00000032378.751
reg_14229	ENSCGOT00000032349.751
reg_14229	ENSCGOT00000032440.751
reg_14229	ENSCGOT00000032603.751
reg_14230	ENSCGOT00000025114.566
reg_14230	ENSCGOT00000025230.566
reg_14230	ENSCGOT00000025070.566
reg_14230	ENSCGOT00000025268.566
reg_14230	ENSCGOT00000025202.566
reg_14230	ENSCGOT00000025195.566
reg_14230	ENSCGOT00000025273.566
reg_14230	ENSCGOT00000025256.566
reg_14230	ENSCGOT00000025084.566
reg_14231	ENSCGOT00000014751.1675
reg_14231	ENSCGOT00000014833.1675
reg_14231	ENSCGOT00000014862.1675
reg_14231	ENSCGOT00000014429.1675
reg_14231	ENSCGOT00000014786.1675
reg_14232	ENSCGOT00000040430.36
reg_14232	ENSCGOT00000040446.1497
reg_14232	ENSCGOT00000040454.1497
reg_14232	ENSCGOT00000040499.36
reg_14232	ENSCGOT00000040446.36
reg_14232	ENSCGOT00000040457.1497
reg_14232	ENSCGOT00000040457.36
reg_14232	ENSCGOT00000040430.1497
reg_14232	ENSCGOT00000040454.36
reg_14232	ENSCGOT00000040352.36
reg_14232	ENSCGOT00000040499.1497
reg_14232	ENSCGOT00000040352.1497
reg_14233	ENSCGOT00000008802.41
reg_14234	ENSCGOT00000032378.44
reg_14234	ENSCGOT00000032650.44
reg_14234	ENSCGOT00000032705.44
reg_14234	ENSCGOT00000032440.44
reg_14234	ENSCGOT00000032283.44
reg_14234	ENSCGOT00000032603.44
reg_14234	ENSCGOT00000032349.44
reg_14234	ENSCGOT00000032334.44
reg_14234	ENSCGOT00000032335.44
reg_14234	ENSCGOT00000032619.44
reg_14234	ENSCGOT00000016029.148239
reg_14235	ENSCGOT00000017430.2965634
reg_14236	ENSCGOT00000052741.41
reg_14236	ENSCGOT00000052743.41
reg_14236	ENSCGOT00000052739.41
reg_14236	ENSCGOT00000052748.41
reg_14237	ENSCGOT00000036811.41
reg_14237	ENSCGOT00000036848.41
reg_14237	ENSCGOT00000036866.41
reg_14237	ENSCGOT00000036853.41
reg_14238	ENSCGOT00000003155.36
reg_14238	ENSCGOT00000003164.36
reg_14238	ENSCGOT00000003133.36
reg_14239	ENSCGOT00000032053.263
reg_14240	ENSCGOT00000054273.300
reg_14240	ENSCGOT00000054271.300
reg_14241	ENSCGOT00000059178.161
reg_14242	ENSCGOT00000015427.321118
reg_14242	ENSCGOT00000059173.161
reg_14242	ENSCGOT00000015457.321118
reg_14242	ENSCGOT00000059172.161
reg_14242	ENSCGOT00000015462.321118
reg_14242	ENSCGOT00000015496.321118
reg_14243	ENSCGOT00000045019.36
reg_14243	ENSCGOT00000045238.36
reg_14243	ENSCGOT00000045051.36
reg_14243	ENSCGOT00000045041.36
reg_14243	ENSCGOT00000045300.36
reg_14243	ENSCGOT00000045109.36
reg_14244	ENSCGOT00000023539.88
reg_14244	ENSCGOT00000023298.88
reg_14244	ENSCGOT00000023244.88
reg_14244	ENSCGOT00000023946.88
reg_14244	ENSCGOT00000023684.88
reg_14244	ENSCGOT00000023830.88
reg_14244	ENSCGOT00000023736.88
reg_14244	ENSCGOT00000023833.88
reg_14244	ENSCGOT00000023774.88
reg_14244	ENSCGOT00000023795.88
reg_14245	ENSCGOT00000031756.477
reg_14245	ENSCGOT00000031662.477
reg_14245	ENSCGOT00000031734.477
reg_14245	ENSCGOT00000031738.477
reg_14246	ENSCGOT00000025407.4069
reg_14246	ENSCGOT00000025412.4069
reg_14247	ENSCGOT00000046984.339
reg_14247	ENSCGOT00000047016.339
reg_14247	ENSCGOT00000046999.339
reg_14247	ENSCGOT00000047020.339
reg_14247	ENSCGOT00000047022.339
reg_14248	ENSCGOT00000025184.124
reg_14249	ENSCGOT00000049021.36
reg_14250	ENSCGOT00000026513.41
reg_14250	ENSCGOT00000026860.41
reg_14250	ENSCGOT00000026799.41
reg_14250	ENSCGOT00000026863.41
reg_14250	ENSCGOT00000026783.41
reg_14250	ENSCGOT00000026814.41
reg_14251	ENSCGOT00000005875.10838
reg_14251	ENSCGOT00000043932.41
reg_14251	ENSCGOT00000043941.41
reg_14252	ENSCGOT00000028362.5006
reg_14252	ENSCGOT00000028407.41
reg_14252	ENSCGOT00000028379.5006
reg_14253	ENSCGOT00000049397.41
reg_14254	ENSCGOT00000044466.86
reg_14254	ENSCGOT00000044368.86
reg_14254	ENSCGOT00000044371.86
reg_14254	ENSCGOT00000044373.86
reg_14254	ENSCGOT00000044415.86
reg_14254	ENSCGOT00000044367.86
reg_14254	ENSCGOT00000044446.86
reg_14254	ENSCGOT00000044445.86
reg_14254	ENSCGOT00000044467.86
reg_14254	ENSCGOT00000044364.86
reg_14255	ENSCGOT00000018949.41
reg_14256	ENSCGOT00000059176.161
reg_14256	ENSCGOT00000053939.4644
reg_14256	ENSCGOT00000059175.161
reg_14257	ENSCGOT00000057994.41
reg_14257	ENSCGOT00000057986.41
reg_14257	ENSCGOT00000057993.41
reg_14257	ENSCGOT00000057915.41
reg_14257	ENSCGOT00000057956.41
reg_14257	ENSCGOT00000057979.41
reg_14257	ENSCGOT00000057897.41
reg_14257	ENSCGOT00000057938.41
reg_14257	ENSCGOT00000057976.41
reg_14258	ENSCGOT00000044249.1236
reg_14258	ENSCGOT00000044396.1236
reg_14258	ENSCGOT00000044412.1236
reg_14258	ENSCGOT00000044426.1236
reg_14258	ENSCGOT00000044183.1236
reg_14258	ENSCGOT00000044353.1236
reg_14258	ENSCGOT00000044316.1236
reg_14258	ENSCGOT00000044450.1236
reg_14258	ENSCGOT00000044198.1236
reg_14258	ENSCGOT00000044279.1236
reg_14259	ENSCGOT00000054602.44
reg_14259	ENSCGOT00000054570.44
reg_14259	ENSCGOT00000054581.44
reg_14259	ENSCGOT00000054543.44
reg_14260	ENSCGOT00000033104.124
reg_14261	ENSCGOT00000057979.1888
reg_14261	ENSCGOT00000057897.1888
reg_14261	ENSCGOT00000057986.1888
reg_14261	ENSCGOT00000057993.1888
reg_14261	ENSCGOT00000057994.1888
reg_14261	ENSCGOT00000057915.1888
reg_14261	ENSCGOT00000057956.1888
reg_14261	ENSCGOT00000057976.1888
reg_14261	ENSCGOT00000057938.1888
reg_14262	ENSCGOT00000051320.44
reg_14262	ENSCGOT00000051645.44
reg_14262	ENSCGOT00000051649.44
reg_14262	ENSCGOT00000051509.44
reg_14262	ENSCGOT00000051539.44
reg_14262	ENSCGOT00000051656.44
reg_14262	ENSCGOT00000051459.44
reg_14262	ENSCGOT00000051405.44
reg_14262	ENSCGOT00000051455.44
reg_14262	ENSCGOT00000051323.44
reg_14263	ENSCGOT00000016091.263
reg_14263	ENSCGOT00000016040.263
reg_14263	ENSCGOT00000016037.263
reg_14263	ENSCGOT00000016111.263
reg_14263	ENSCGOT00000016101.263
reg_14263	ENSCGOT00000016116.263
reg_14264	ENSCGOT00000011320.968
reg_14265	ENSCGOT00000057611.86
reg_14265	ENSCGOT00000057618.86
reg_14265	ENSCGOT00000057610.86
reg_14265	ENSCGOT00000057614.86
reg_14266	ENSCGOT00000054227.44
reg_14266	ENSCGOT00000054164.44
reg_14266	ENSCGOT00000054205.44
reg_14266	ENSCGOT00000054224.44
reg_14266	ENSCGOT00000054269.44
reg_14266	ENSCGOT00000054262.44
reg_14266	ENSCGOT00000054264.44
reg_14266	ENSCGOT00000054153.44
reg_14266	ENSCGOT00000054103.44
reg_14267	ENSCGOT00000022330.566
reg_14267	ENSCGOT00000022403.566
reg_14268	ENSCGOT00000025299.1788
reg_14269	ENSCGOT00000044323.28862
reg_14269	ENSCGOT00000049625.36
reg_14269	ENSCGOT00000049636.36
reg_14269	ENSCGOT00000049615.36
reg_14269	ENSCGOT00000049668.36
reg_14269	ENSCGOT00000044320.28862
reg_14269	ENSCGOT00000049175.36
reg_14269	ENSCGOT00000049785.36
reg_14269	ENSCGOT00000049783.36
reg_14269	ENSCGOT00000049730.36
reg_14269	ENSCGOT00000049407.36
reg_14270	ENSCGOT00000033057.2878
reg_14270	ENSCGOT00000033060.2878
reg_14271	ENSCGOT00000037611.41
reg_14272	ENSCGOT00000025280.1788
reg_14272	ENSCGOT00000025278.1788
reg_14272	ENSCGOT00000025286.1788
reg_14273	ENSCGOT00000058258.36
reg_14273	ENSCGOT00000058156.36
reg_14273	ENSCGOT00000058291.36
reg_14273	ENSCGOT00000058180.36
reg_14273	ENSCGOT00000057961.36
reg_14273	ENSCGOT00000058254.36
reg_14273	ENSCGOT00000058287.36
reg_14273	ENSCGOT00000058161.36
reg_14273	ENSCGOT00000058256.36
reg_14273	ENSCGOT00000057947.36
reg_14274	ENSCGOT00000025014.88
reg_14274	ENSCGOT00000024983.88
reg_14274	ENSCGOT00000025006.88
reg_14274	ENSCGOT00000025051.88
reg_14274	ENSCGOT00000025022.88
reg_14274	ENSCGOT00000025086.88
reg_14275	ENSCGOT00000046189.41
reg_14275	ENSCGOT00000046202.41
reg_14275	ENSCGOT00000046159.41
reg_14275	ENSCGOT00000046191.41
reg_14276	ENSCGOT00000053462.41
reg_14276	ENSCGOT00000053564.41
reg_14276	ENSCGOT00000053583.41
reg_14276	ENSCGOT00000053477.41
reg_14276	ENSCGOT00000053392.41
reg_14276	ENSCGOT00000053541.41
reg_14276	ENSCGOT00000053557.41
