# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
52658at7898	Complete	CM081444.1	81910735	81930904	-	2406	385	https://v10-1.orthodb.org/?query=52658at7898	UBX domain
52670at7898	Complete	CM081451.1	42353571	42355829	-	1193	334	https://v10-1.orthodb.org/?query=52670at7898	protein kintoun
52678at7898	Complete	CM081438.1	50651629	50693118	+	2194	457	https://v10-1.orthodb.org/?query=52678at7898	Sodium/calcium exchanger membrane region
52708at7898	Complete	CM081451.1	41474546	41480366	-	1589	391	https://v10-1.orthodb.org/?query=52708at7898	tRNA (guanine(37)-N1)-methyltransferase
52743at7898	Complete	CM081444.1	80685157	80700086	+	2674	566	https://v10-1.orthodb.org/?query=52743at7898	nucleoporin NDC1 isoform X1
52757at7898	Complete	CM081435.1	5367546	5382008	-	2122	396	https://v10-1.orthodb.org/?query=52757at7898	Homogentisate 1,2-dioxygenase
52773at7898	Complete	CM081456.1	7090162	7115226	-	2184	406	https://v10-1.orthodb.org/?query=52773at7898	Hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
52824at7898	Complete	CM081440.1	76830973	76833662	+	2048	484	https://v10-1.orthodb.org/?query=52824at7898	spermatogenesis-associated protein 2
52830at7898	Complete	CM081437.1	24304662	24365790	-	2476	474	https://v10-1.orthodb.org/?query=52830at7898	PX domain containing serine/threonine kinase
52860at7898	Complete	CM081447.1	8670028	8697531	+	1496	404	https://v10-1.orthodb.org/?query=52860at7898	Carbohydrate kinase, FGGY, N-terminal
52911at7898	Complete	CM081456.1	45591071	45624712	-	1603	411	https://v10-1.orthodb.org/?query=52911at7898	Transcription initiation factor Rrn7, Zinc-finger
52936at7898	Complete	CM081439.1	25054323	25063698	-	2018	410	https://v10-1.orthodb.org/?query=52936at7898	Abhydrolase domain containing 15a
52946at7898	Complete	CM081443.1	93461304	93481752	+	1802	394	https://v10-1.orthodb.org/?query=52946at7898	Amidohydrolase 3
52956at7898	Complete	CM081439.1	39279014	39327732	-	2317	422	https://v10-1.orthodb.org/?query=52956at7898	beta-secretase 1
52966at7898	Complete	CM081440.1	60175566	60177105	-	2159	409	https://v10-1.orthodb.org/?query=52966at7898	Leucine-rich repeat
52973at7898	Complete	CM081444.1	78318536	78323741	+	1694	404	https://v10-1.orthodb.org/?query=52973at7898	Sterile alpha motif domain
53002at7898	Complete	CM081435.1	3789119	3798145	+	1921	437	https://v10-1.orthodb.org/?query=53002at7898	Leucine-rich repeat
53013at7898	Complete	CM081445.1	88819540	88837002	+	2186	478	https://v10-1.orthodb.org/?query=53013at7898	protein unc-93 homolog B1
53080at7898	Complete	CM081456.1	6435360	6459006	-	2121	386	https://v10-1.orthodb.org/?query=53080at7898	Low-density lipoprotein (LDL) receptor class A repeat
53140at7898	Complete	CM081449.1	48635019	48645705	+	1913	408	https://v10-1.orthodb.org/?query=53140at7898	Endoplasmic reticulum lectin 1
53187at7898	Complete	CM081439.1	46987421	47006806	-	2456	482	https://v10-1.orthodb.org/?query=53187at7898	Signal recognition particle receptor, alpha subunit, N-terminal
53208at7898	Complete	CM081455.1	53544743	53553362	+	1522	407	https://v10-1.orthodb.org/?query=53208at7898	Meiosis specific with OB domains
53235at7898	Complete	CM081447.1	66087690	66099438	-	2317	433	https://v10-1.orthodb.org/?query=53235at7898	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2-like isoform X1
53265at7898	Complete	CM081438.1	93488645	93525029	+	2003	485	https://v10-1.orthodb.org/?query=53265at7898	F-box domain
53313at7898	Complete	CM081440.1	12075311	12089892	-	1757	338	https://v10-1.orthodb.org/?query=53313at7898	Hyaluronidase
53363at7898	Complete	CM081440.1	77122748	77175127	-	2645	493	https://v10-1.orthodb.org/?query=53363at7898	Cation/H+ exchanger
53519at7898	Complete	CM081452.1	11816287	11851024	+	2076	426	https://v10-1.orthodb.org/?query=53519at7898	N-acetylglucosamine-6-sulfatase
53536at7898	Complete	CM081446.1	28031039	28043408	+	1805	456	https://v10-1.orthodb.org/?query=53536at7898	SprT-like
53541at7898	Complete	CM081449.1	66680782	66682699	-	2450	499	https://v10-1.orthodb.org/?query=53541at7898	fidgetin-like protein 1
53564at7898	Complete	CM081456.1	29385047	29418072	-	2257	411	https://v10-1.orthodb.org/?query=53564at7898	sorting nexin-17
53580at7898	Complete	CM081445.1	15829423	15838139	-	899	201	https://v10-1.orthodb.org/?query=53580at7898	ERI1 exoribonuclease 2
53588at7898	Complete	CM081441.1	81473817	81487924	-	2483	415	https://v10-1.orthodb.org/?query=53588at7898	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal
53612at7898	Complete	CM081443.1	76108578	76146850	+	1156	324	https://v10-1.orthodb.org/?query=53612at7898	Peptidase M48
53643at7898	Complete	CM081446.1	27704240	27740396	+	2469	395	https://v10-1.orthodb.org/?query=53643at7898	SLAIN motif-containing protein
53661at7898	Complete	CM081440.1	109270009	109303498	-	2087	395	https://v10-1.orthodb.org/?query=53661at7898	WD40 repeat
53702at7898	Complete	CM081449.1	49557000	49571455	-	1803	458	https://v10-1.orthodb.org/?query=53702at7898	FERM, C-terminal PH-like domain
53811at7898	Complete	CM081443.1	87382534	87399747	+	1734	414	https://v10-1.orthodb.org/?query=53811at7898	GTP binding domain
53828at7898	Complete	CM081437.1	116269871	116290970	-	2528	569	https://v10-1.orthodb.org/?query=53828at7898	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X1
53837at7898	Complete	CM081442.1	80656839	80680735	-	2517	614	https://v10-1.orthodb.org/?query=53837at7898	WW domain
53840at7898	Complete	CM081441.1	84500548	84549755	+	2189	368	https://v10-1.orthodb.org/?query=53840at7898	protein FAM188A
53896at7898	Complete	CM081439.1	62741845	62754602	-	1728	395	https://v10-1.orthodb.org/?query=53896at7898	FAM124
53934at7898	Complete	CM081440.1	78844141	78887527	-	1947	393	https://v10-1.orthodb.org/?query=53934at7898	Solute carrier family 17 (vesicular nucleotide transporter), member 9b
53955at7898	Complete	CM081452.1	31495436	31529270	-	2015	423	https://v10-1.orthodb.org/?query=53955at7898	Lectin, mannose-binding, 1
53958at7898	Complete	CM081436.1	90898944	90900306	+	1069	336	https://v10-1.orthodb.org/?query=53958at7898	tRNA methyltransferase TRM10-type domain
53961at7898	Complete	CM081445.1	92432109	92452839	+	2143	416	https://v10-1.orthodb.org/?query=53961at7898	phosphatidylinositol 4-kinase type 2-beta
54056at7898	Complete	CM081445.1	31903923	32096675	-	1984	504	https://v10-1.orthodb.org/?query=54056at7898	Glutathione S-transferase, C-terminal domain containing
54064at7898	Complete	CM081451.1	24154278	24385038	-	2625	607	https://v10-1.orthodb.org/?query=54064at7898	Kinesin motor domain
54068at7898	Complete	CM081451.1	62296575	62307222	+	2366	579	https://v10-1.orthodb.org/?query=54068at7898	Golgin subfamily A member 5
54092at7898	Complete	CM081441.1	93207640	93214348	-	1245	302	https://v10-1.orthodb.org/?query=54092at7898	UBX domain
54111at7898	Complete	CM081435.1	11537642	11566360	-	2393	442	https://v10-1.orthodb.org/?query=54111at7898	Membrane-bound transcription factor site-2 protease
54133at7898	Complete	CM081438.1	53051886	53106721	+	2453	424	https://v10-1.orthodb.org/?query=54133at7898	Phosphatidylinositol-4-phosphate 5-kinase, core
54164at7898	Complete	CM081445.1	18209452	18220197	-	1712	592	https://v10-1.orthodb.org/?query=54164at7898	F-box domain
54202at7898	Complete	CM081456.1	33933182	33940305	+	2235	397	https://v10-1.orthodb.org/?query=54202at7898	WD40-repeat-containing domain
54243at7898	Complete	CM081442.1	77249899	77256489	+	908	304	https://v10-1.orthodb.org/?query=54243at7898	Interferon regulatory factor-3
54244at7898	Complete	CM081439.1	30600115	30627882	-	1712	382	https://v10-1.orthodb.org/?query=54244at7898	Cathepsin C exclusion
54274at7898	Complete	CM081454.1	45231290	45249742	+	2392	371	https://v10-1.orthodb.org/?query=54274at7898	Hyccin
54335at7898	Complete	CM081440.1	105699424	105714427	+	1795	371	https://v10-1.orthodb.org/?query=54335at7898	Tubulin tyrosine ligase-like family, member 9
54338at7898	Complete	CM081441.1	7384919	7443933	+	2070	384	https://v10-1.orthodb.org/?query=54338at7898	WD40 repeat
54360at7898	Complete	CM081448.1	17919243	17926669	-	1999	389	https://v10-1.orthodb.org/?query=54360at7898	Phosphatidylinositol glycan anchor biosynthesis, class A
54368at7898	Complete	CM081438.1	89102331	89107310	-	1453	336	https://v10-1.orthodb.org/?query=54368at7898	doublesex- and mab-3-related transcription factor 2
54411at7898	Complete	CM081451.1	49767970	49910985	+	1826	548	https://v10-1.orthodb.org/?query=54411at7898	Diphthamine biosynthesis 6
54433at7898	Complete	CM081455.1	41776639	41791046	+	1896	398	https://v10-1.orthodb.org/?query=54433at7898	Proline dehydrogenase
54446at7898	Complete	CM081448.1	11655845	11742518	-	2747	409	https://v10-1.orthodb.org/?query=54446at7898	Integrin, beta-like 1
54447at7898	Complete	CM081438.1	52435567	52457629	-	1409	314	https://v10-1.orthodb.org/?query=54447at7898	PAP/25A-associated
54459at7898	Complete	CM081450.1	15962073	15973517	+	1596	439	https://v10-1.orthodb.org/?query=54459at7898	WD40 repeat
54496at7898	Complete	CM081442.1	53360883	53393076	+	2548	458	https://v10-1.orthodb.org/?query=54496at7898	General transcription factor IIH, polypeptide 1
54510at7898	Complete	CM081451.1	40503491	40510761	+	2566	658	https://v10-1.orthodb.org/?query=54510at7898	ATP-dependent RNA helicase DDX24
54529at7898	Complete	CM081453.1	44742271	44755597	-	2075	393	https://v10-1.orthodb.org/?query=54529at7898	Ethanolamine-phosphate phospho-lyase
54535at7898	Complete	CM081454.1	5634637	5665268	+	2511	432	https://v10-1.orthodb.org/?query=54535at7898	splicing factor 3A subunit 3
54547at7898	Complete	CM081448.1	56943275	56976674	-	1062	331	https://v10-1.orthodb.org/?query=54547at7898	Domain of unknown function DUF4477
54552at7898	Complete	CM081442.1	71604143	71630106	-	2127	461	https://v10-1.orthodb.org/?query=54552at7898	Guanine nucleotide exchange factor, Ric8
54628at7898	Complete	CM081442.1	87706555	87733564	-	1859	426	https://v10-1.orthodb.org/?query=54628at7898	Malonyl-CoA decarboxylase, C-terminal
54681at7898	Complete	CM081441.1	89761795	89778980	-	1192	432	https://v10-1.orthodb.org/?query=54681at7898	Proline and serine rich 3
5468at7898	Complete	CM081435.1	32789190	32853259	-	4944	1396	https://v10-1.orthodb.org/?query=5468at7898	deleted in lung and esophageal cancer protein 1
54701at7898	Complete	CM081438.1	28116488	28128444	+	2015	391	https://v10-1.orthodb.org/?query=54701at7898	DNA polymerase delta subunit 2
54777at7898	Complete	CM081451.1	62366441	62392319	+	2265	350	https://v10-1.orthodb.org/?query=54777at7898	EGF-like calcium-binding domain
5477at7898	Complete	CM081451.1	41133551	41210423	+	3650	1142	https://v10-1.orthodb.org/?query=5477at7898	Leucine-rich repeat
5479at7898	Complete	CM081455.1	20293652	20345003	+	6900	1172	https://v10-1.orthodb.org/?query=5479at7898	RNA polymerase Rpb1, domain 1
54828at7898	Complete	CM081443.1	90819883	91058554	+	2128	417	https://v10-1.orthodb.org/?query=54828at7898	Lipoma-preferred partner
54912at7898	Complete	CM081452.1	50860062	50873038	-	1743	384	https://v10-1.orthodb.org/?query=54912at7898	AAA ATPase, AAA+ lid domain
54951at7898	Complete	CM081454.1	41661351	41671513	+	1873	463	https://v10-1.orthodb.org/?query=54951at7898	Mitogen-activated protein kinase
54961at7898	Complete	CM081447.1	19517757	19571897	-	1826	466	https://v10-1.orthodb.org/?query=54961at7898	Solute carrier organic anion transporter family member
55044at7898	Complete	CM081439.1	98695164	98719801	+	1991	369	https://v10-1.orthodb.org/?query=55044at7898	2-oxoisovalerate dehydrogenase subunit alpha
55068at7898	Complete	CM081436.1	45471723	45478079	+	1919	399	https://v10-1.orthodb.org/?query=55068at7898	Neurotransmitter-gated ion-channel ligand-binding domain
55069at7898	Complete	CM081436.1	71308712	71318970	-	1624	336	https://v10-1.orthodb.org/?query=55069at7898	Protein kinase domain
55076at7898	Complete	CM081442.1	28512621	28544013	-	1918	415	https://v10-1.orthodb.org/?query=55076at7898	ADP-dependent glucokinase
55089at7898	Complete	CM081454.1	14447940	14513280	+	1443	420	https://v10-1.orthodb.org/?query=55089at7898	F-box domain
55115at7898	Complete	CM081450.1	66073904	66113126	-	2009	461	https://v10-1.orthodb.org/?query=55115at7898	protein CASC3
55131at7898	Complete	CM081449.1	54922908	54948332	+	2292	406	https://v10-1.orthodb.org/?query=55131at7898	Suppressor of fused C-terminal
55145at7898	Complete	CM081441.1	93013788	93018609	-	2327	425	https://v10-1.orthodb.org/?query=55145at7898	GPI mannosyltransferase 2
55174at7898	Complete	CM081436.1	98858226	98883724	-	914	318	https://v10-1.orthodb.org/?query=55174at7898	RING finger protein 219
5517at7898	Complete	CM081442.1	9597225	9788738	-	5595	1259	https://v10-1.orthodb.org/?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
55198at7898	Complete	CM081446.1	40209133	40215717	-	1976	398	https://v10-1.orthodb.org/?query=55198at7898	Pyridoxal phosphate-dependent transferase
5528at7898	Complete	CM081443.1	32800990	32840631	+	4705	1067	https://v10-1.orthodb.org/?query=5528at7898	EGF-like, conserved site
55347at7898	Complete	CM081449.1	79434172	79466717	-	2133	547	https://v10-1.orthodb.org/?query=55347at7898	exonuclease 1
55361at7898	Complete	CM081448.1	35547383	35579732	-	1993	369	https://v10-1.orthodb.org/?query=55361at7898	GDP-fucose protein O-fucosyltransferase
55390at7898	Complete	CM081457.1	6313818	6315315	-	1965	397	https://v10-1.orthodb.org/?query=55390at7898	Muscarinic acetylcholine receptor
55416at7898	Complete	CM081449.1	52859299	52904918	-	2081	458	https://v10-1.orthodb.org/?query=55416at7898	Leucine-rich repeat
55439at7898	Complete	CM081439.1	39109750	39130334	+	2282	468	https://v10-1.orthodb.org/?query=55439at7898	Frizzled domain
55486at7898	Complete	CM081455.1	34643667	34654505	+	2063	441	https://v10-1.orthodb.org/?query=55486at7898	CDK5 regulatory subunit-associated protein 3
55489at7898	Complete	CM081452.1	28110894	28136970	+	2022	481	https://v10-1.orthodb.org/?query=55489at7898	26S proteasome non-ATPase regulatory subunit 5
55551at7898	Complete	CM081451.1	46151527	46176547	+	1981	408	https://v10-1.orthodb.org/?query=55551at7898	Aminoacyl-tRNA synthetase, class Ic
55643at7898	Complete	CM081442.1	1875892	1949287	-	1688	385	https://v10-1.orthodb.org/?query=55643at7898	Aminotransferase, class I/classII
55664at7898	Complete	CM081453.1	49872839	49884832	+	2108	420	https://v10-1.orthodb.org/?query=55664at7898	Neurotransmitter-gated ion-channel ligand-binding domain
5566at7898	Complete	CM081437.1	69063526	69196468	-	8033	1446	https://v10-1.orthodb.org/?query=5566at7898	Kinesin motor domain
55700at7898	Complete	CM081456.1	22736960	22771662	+	2090	450	https://v10-1.orthodb.org/?query=55700at7898	Ribosomal oxygenase 1
55714at7898	Complete	CM081455.1	44573770	44581279	-	2032	493	https://v10-1.orthodb.org/?query=55714at7898	Ankyrin repeat
55820at7898	Complete	CM081439.1	98431012	98482043	+	2430	586	https://v10-1.orthodb.org/?query=55820at7898	Ankyrin repeat
55833at7898	Complete	CM081435.1	44426705	44435261	-	1922	399	https://v10-1.orthodb.org/?query=55833at7898	Enolase C-terminal domain-like
55871at7898	Complete	CM081442.1	96021501	96037379	-	1886	429	https://v10-1.orthodb.org/?query=55871at7898	KDEL motif-containing protein 2
5588at7898	Complete	CM081447.1	57853999	57875022	+	7856	1490	https://v10-1.orthodb.org/?query=5588at7898	Transcription elongation factor Spt6, helix-hairpin-helix motif
55979at7898	Complete	CM081456.1	7970349	7985608	-	2057	392	https://v10-1.orthodb.org/?query=55979at7898	Headcase protein
55981at7898	Complete	CM081446.1	16161271	16166923	-	987	407	https://v10-1.orthodb.org/?query=55981at7898	BTB/POZ domain
56014at7898	Complete	CM081447.1	91255217	91268279	+	1841	356	https://v10-1.orthodb.org/?query=56014at7898	kaptin
56031at7898	Complete	CM081442.1	71903283	71922676	+	2216	372	https://v10-1.orthodb.org/?query=56031at7898	Nuclear receptor subfamily 1, group H, member 4
56042at7898	Complete	CM081441.1	8098622	8125924	-	2202	432	https://v10-1.orthodb.org/?query=56042at7898	Amidohydrolase-related
5604at7898	Complete	CM081456.1	44003915	44041009	-	6980	1196	https://v10-1.orthodb.org/?query=5604at7898	Mediator complex, subunit Med23
56068at7898	Complete	CM081436.1	91550963	91596625	-	2494	547	https://v10-1.orthodb.org/?query=56068at7898	Cation/H+ exchanger
56146at7898	Complete	CM081437.1	102377908	102427415	-	1928	320	https://v10-1.orthodb.org/?query=56146at7898	BAR domain
56156at7898	Complete	CM081457.1	13348278	13364960	+	1945	469	https://v10-1.orthodb.org/?query=56156at7898	Transmembrane 7 superfamily member 3
56207at7898	Complete	CM081445.1	59109834	59136326	+	2200	409	https://v10-1.orthodb.org/?query=56207at7898	26S proteasome non-ATPase regulatory subunit 12
5622at7898	Complete	CM081445.1	28795252	28828595	+	3951	1202	https://v10-1.orthodb.org/?query=5622at7898	sperm-associated antigen 5
56231at7898	Complete	CM081447.1	55792948	55809039	+	2073	412	https://v10-1.orthodb.org/?query=56231at7898	Prenylcysteine lyase
56355at7898	Complete	CM081435.1	108579150	108589917	+	1565	551	https://v10-1.orthodb.org/?query=56355at7898	DC-STAMP domain-containing protein 2
56375at7898	Complete	CM081457.1	7375599	7384652	+	1789	364	https://v10-1.orthodb.org/?query=56375at7898	Origin recognition complex, subunit 5
56407at7898	Complete	CM081455.1	25284973	25306200	+	1445	404	https://v10-1.orthodb.org/?query=56407at7898	Ectonucleoside triphosphate diphosphohydrolase 1
56484at7898	Complete	CM081437.1	45805729	45826313	-	1877	397	https://v10-1.orthodb.org/?query=56484at7898	WD40 repeat
56493at7898	Complete	CM081449.1	45179594	45249047	-	2274	375	https://v10-1.orthodb.org/?query=56493at7898	EF-hand domain
56514at7898	Complete	CM081450.1	67049971	67073371	+	1509	389	https://v10-1.orthodb.org/?query=56514at7898	WD40 repeat
56534at7898	Complete	CM081453.1	57064598	57071741	+	2364	497	https://v10-1.orthodb.org/?query=56534at7898	DhaL domain
56570at7898	Complete	CM081455.1	42417412	42424317	-	1370	349	https://v10-1.orthodb.org/?query=56570at7898	Interferon regulatory factor-3
56588at7898	Complete	CM081448.1	13598770	13604604	+	1621	410	https://v10-1.orthodb.org/?query=56588at7898	MmgE/PrpD
5661at7898	Complete	CM081452.1	4954916	5036480	+	7310	1341	https://v10-1.orthodb.org/?query=5661at7898	chromodomain-helicase-DNA-binding protein 1
56659at7898	Complete	CM081443.1	18550719	18593240	+	3437	648	https://v10-1.orthodb.org/?query=56659at7898	Ribosomal RNA methyltransferase, Spb1, C-terminal
56686at7898	Complete	CM081456.1	12114751	12132900	+	2176	413	https://v10-1.orthodb.org/?query=56686at7898	Tubulin/FtsZ, GTPase domain
56698at7898	Complete	CM081444.1	74016882	74037618	-	2165	417	https://v10-1.orthodb.org/?query=56698at7898	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
56734at7898	Complete	CM081457.1	1983053	1990930	-	2329	417	https://v10-1.orthodb.org/?query=56734at7898	cyclin-D-binding Myb-like transcription factor 1
56743at7898	Complete	CM081452.1	90543	108007	-	1616	350	https://v10-1.orthodb.org/?query=56743at7898	NAD kinase
56794at7898	Complete	CM081438.1	76012033	76030383	-	1869	427	https://v10-1.orthodb.org/?query=56794at7898	dipeptidyl peptidase 2
56796at7898	Complete	CM081452.1	42385874	42394204	-	1960	402	https://v10-1.orthodb.org/?query=56796at7898	Zinc finger, RING-type
56815at7898	Complete	CM081443.1	17650410	17671312	-	1914	365	https://v10-1.orthodb.org/?query=56815at7898	MutY, C-terminal
56874at7898	Complete	CM081437.1	32206522	32239765	-	2386	377	https://v10-1.orthodb.org/?query=56874at7898	Eyes absent homolog
56978at7898	Complete	CM081442.1	102654946	102660597	+	2236	424	https://v10-1.orthodb.org/?query=56978at7898	Hyaluronidase
56979at7898	Complete	CM081454.1	41224206	41240642	+	1975	425	https://v10-1.orthodb.org/?query=56979at7898	Amino acid permease/ SLC12A domain
56989at7898	Complete	CM081455.1	30540658	30554936	+	2190	436	https://v10-1.orthodb.org/?query=56989at7898	Tektin 3
57018at7898	Complete	CM081438.1	49336158	49378751	-	2403	363	https://v10-1.orthodb.org/?query=57018at7898	protein FAM222A
57023at7898	Complete	CM081444.1	31618370	31632643	-	1854	366	https://v10-1.orthodb.org/?query=57023at7898	Protein kinase domain
57026at7898	Complete	CM081438.1	6341630	6367865	-	2170	451	https://v10-1.orthodb.org/?query=57026at7898	Hepatocyte nuclear factor 1, beta isoform, C-terminal
57070at7898	Complete	CM081451.1	45428326	45433523	+	2058	394	https://v10-1.orthodb.org/?query=57070at7898	CAAX prenyl protease 1 homolog
57116at7898	Complete	CM081456.1	3972809	3986684	-	1574	321	https://v10-1.orthodb.org/?query=57116at7898	SprT-like
57183at7898	Complete	CM081442.1	56971396	57018655	-	1716	364	https://v10-1.orthodb.org/?query=57183at7898	Alpha carbonic anhydrase domain
57189at7898	Complete	CM081442.1	16673045	16708566	-	2494	425	https://v10-1.orthodb.org/?query=57189at7898	Apoptosis inhibitory 5
57262at7898	Complete	CM081457.1	23680025	23693372	+	2054	404	https://v10-1.orthodb.org/?query=57262at7898	WD40 repeat
57267at7898	Complete	CM081437.1	49491888	49518567	-	1837	401	https://v10-1.orthodb.org/?query=57267at7898	Prolyl 4-hydroxylase, transmembrane (endoplasmic reticulum)
57269at7898	Complete	CM081440.1	37123507	37146518	-	2027	402	https://v10-1.orthodb.org/?query=57269at7898	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit
57286at7898	Complete	CM081436.1	69283005	69336024	-	2130	528	https://v10-1.orthodb.org/?query=57286at7898	Transcription factor 25 (basic helix-loop-helix)
57346at7898	Complete	CM081447.1	13526726	13672112	-	2195	439	https://v10-1.orthodb.org/?query=57346at7898	Major facilitator,  sugar transporter-like
5736at7898	Complete	CM081442.1	39838641	39874158	+	7394	1482	https://v10-1.orthodb.org/?query=5736at7898	Myosin head, motor domain
57382at7898	Complete	CM081442.1	54578703	54594895	-	1941	353	https://v10-1.orthodb.org/?query=57382at7898	Tetratricopeptide repeat
57438at7898	Complete	CM081440.1	105720537	105724947	-	1001	376	https://v10-1.orthodb.org/?query=57438at7898	FAM217 family
57445at7898	Complete	CM081435.1	36651767	36663641	+	3024	490	https://v10-1.orthodb.org/?query=57445at7898	YTH domain
57453at7898	Complete	CM081457.1	7935105	7943058	+	2079	347	https://v10-1.orthodb.org/?query=57453at7898	Tubulin tyrosine ligase-like family, member 1
57468at7898	Complete	CM081435.1	140850252	140880486	+	2032	386	https://v10-1.orthodb.org/?query=57468at7898	F-box domain
57501at7898	Complete	CM081455.1	40831636	40840428	-	2074	401	https://v10-1.orthodb.org/?query=57501at7898	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2
57505at7898	Complete	CM081441.1	93084914	93090329	-	1944	402	https://v10-1.orthodb.org/?query=57505at7898	G-patch domain
57515at7898	Complete	CM081440.1	92746987	92762943	+	1628	376	https://v10-1.orthodb.org/?query=57515at7898	G-patch domain
5752at7898	Complete	CM081451.1	49927439	50030210	+	6462	1221	https://v10-1.orthodb.org/?query=5752at7898	intron-binding protein aquarius
57547at7898	Complete	CM081451.1	32877071	32885737	+	1670	427	https://v10-1.orthodb.org/?query=57547at7898	Mitochondrial ribonuclease P catalytic subunit
57565at7898	Complete	CM081438.1	97301661	97316531	+	1522	349	https://v10-1.orthodb.org/?query=57565at7898	Mitochondrial ribosomal protein S30
57604at7898	Complete	CM081451.1	41918302	41939041	-	1300	348	https://v10-1.orthodb.org/?query=57604at7898	Protein kinase domain
57608at7898	Complete	CM081442.1	36797085	36817908	-	1487	408	https://v10-1.orthodb.org/?query=57608at7898	Tyrosine--tRNA ligase
57675at7898	Complete	CM081443.1	27392774	27402840	-	2073	486	https://v10-1.orthodb.org/?query=57675at7898	Helicase, C-terminal
57759at7898	Complete	CM081439.1	77225418	77230834	+	1628	357	https://v10-1.orthodb.org/?query=57759at7898	Sialidase
57763at7898	Complete	CM081451.1	36875738	36905039	+	1852	380	https://v10-1.orthodb.org/?query=57763at7898	Purple acid phosphatase
57801at7898	Complete	CM081438.1	103137463	103138771	-	1974	339	https://v10-1.orthodb.org/?query=57801at7898	BTB/POZ domain
57879at7898	Complete	CM081452.1	48522021	48546173	-	1963	396	https://v10-1.orthodb.org/?query=57879at7898	Fukutin
57924at7898	Complete	CM081445.1	15424292	15439504	+	2036	666	https://v10-1.orthodb.org/?query=57924at7898	Thioredoxin domain
57930at7898	Complete	CM081437.1	20962398	20983524	+	2010	358	https://v10-1.orthodb.org/?query=57930at7898	Adenosylhomocysteinase
57931at7898	Complete	CM081437.1	7604165	7620135	+	1206	306	https://v10-1.orthodb.org/?query=57931at7898	7TM GPCR, serpentine receptor class w (Srw)
5794at7898	Complete	CM081436.1	52331104	52364562	+	4163	944	https://v10-1.orthodb.org/?query=5794at7898	DNA replication factor Dna2, N-terminal
58072at7898	Complete	CM081440.1	2797557	2853853	-	2329	438	https://v10-1.orthodb.org/?query=58072at7898	Regulator of chromosome condensation 2
58084at7898	Complete	CM081442.1	53721723	53753638	-	1695	420	https://v10-1.orthodb.org/?query=58084at7898	Patatin-like phospholipase domain
58093at7898	Complete	CM081452.1	57536862	57550227	-	1810	398	https://v10-1.orthodb.org/?query=58093at7898	general transcription factor 3C polypeptide 5
58174at7898	Complete	CM081441.1	11217243	11221272	-	1032	470	https://v10-1.orthodb.org/?query=58174at7898	F-box only protein 43
58175at7898	Complete	CM081436.1	71215864	71232437	-	1735	422	https://v10-1.orthodb.org/?query=58175at7898	Prolyl 3,4-dihydroxylase TPA1/OFD1, N-terminal domain
58251at7898	Complete	CM081443.1	30876136	30900773	+	942	297	https://v10-1.orthodb.org/?query=58251at7898	Helically-extended SH3 domain
58316at7898	Complete	CM081438.1	24586663	24603358	+	1649	344	https://v10-1.orthodb.org/?query=58316at7898	Transcription factor, T-box
58345at7898	Complete	CM081437.1	37717084	37748386	+	1909	416	https://v10-1.orthodb.org/?query=58345at7898	O-acyltransferase
58402at7898	Complete	CM081449.1	65336245	65356871	+	1741	349	https://v10-1.orthodb.org/?query=58402at7898	C2 domain
58455at7898	Complete	CM081457.1	16064637	16070233	+	1716	374	https://v10-1.orthodb.org/?query=58455at7898	Mitochondrial tRNA-specific 2-thiouridylase 1
58471at7898	Complete	CM081454.1	46998889	47019071	-	2168	370	https://v10-1.orthodb.org/?query=58471at7898	Sarcoglycan alpha/epsilon
58475at7898	Complete	CM081447.1	20448811	20463641	+	1802	379	https://v10-1.orthodb.org/?query=58475at7898	AP complex, mu/sigma subunit
58514at7898	Complete	CM081453.1	49836743	49862434	+	2021	422	https://v10-1.orthodb.org/?query=58514at7898	Neurotransmitter-gated ion-channel ligand-binding domain
58534at7898	Complete	CM081451.1	55742797	55763671	+	2126	437	https://v10-1.orthodb.org/?query=58534at7898	Major facilitator,  sugar transporter-like
58537at7898	Complete	CM081453.1	40548778	40553222	+	1941	413	https://v10-1.orthodb.org/?query=58537at7898	Major facilitator superfamily
58580at7898	Complete	CM081442.1	90999343	91022349	-	2083	337	https://v10-1.orthodb.org/?query=58580at7898	Uncharacterised protein family UPF0183
58595at7898	Complete	CM081436.1	69193982	69230610	-	2101	363	https://v10-1.orthodb.org/?query=58595at7898	Putative zinc-RING and/or ribbon
58605at7898	Complete	CM081450.1	3516058	3530620	-	1975	391	https://v10-1.orthodb.org/?query=58605at7898	Ankyrin repeat
58644at7898	Complete	CM081440.1	92218575	92222492	+	2184	410	https://v10-1.orthodb.org/?query=58644at7898	DNA-(apurinic or apyrimidinic site) lyase
