# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
51788at7898	Duplicated	CM081457.1_RagTag	4457004	4458666	+	2514	444	https://v10-1.orthodb.org/?query=51788at7898	Potassium channel domain
51833at7898	Complete	CM081449.1_RagTag	26191098	26198375	-	1023	372	https://v10-1.orthodb.org/?query=51833at7898	Serpin domain
51928at7898	Complete	CM081446.1_RagTag	33107455	33117988	-	1987	420	https://v10-1.orthodb.org/?query=51928at7898	alpha-(1,3)-fucosyltransferase 11
5200at7898	Complete	CM081443.1_RagTag	93505253	93538451	-	5891	1121	https://v10-1.orthodb.org/?query=5200at7898	platelet-derived growth factor receptor alpha
52022at7898	Complete	CM081448.1_RagTag	14639109	14641801	+	2264	401	https://v10-1.orthodb.org/?query=52022at7898	Zinc finger C2H2-type
52028at7898	Complete	CM081437.1_RagTag	41424771	41447710	-	1851	434	https://v10-1.orthodb.org/?query=52028at7898	Zinc finger, RING-type
52035at7898	Complete	CM081442.1_RagTag	65593752	65635225	+	2400	445	https://v10-1.orthodb.org/?query=52035at7898	Integrator complex subunit 14
52085at7898	Complete	CM081449.1_RagTag	4414262	4422262	-	1421	514	https://v10-1.orthodb.org/?query=52085at7898	protein FAM35A
52178at7898	Complete	CM081447.1_RagTag	62686130	62720028	+	1872	403	https://v10-1.orthodb.org/?query=52178at7898	argininosuccinate lyase
52194at7898	Duplicated	CM081454.1_RagTag	50071064	50078067	+	1844	421	https://v10-1.orthodb.org/?query=52194at7898	Matrilin, coiled-coil trimerisation domain
52194at7898	Duplicated	CM081454.1_RagTag	50206978	50214958	+	1804	421	https://v10-1.orthodb.org/?query=52194at7898	Matrilin, coiled-coil trimerisation domain
52207at7898	Complete	CM081446.1_RagTag	22702291	22725299	-	1741	427	https://v10-1.orthodb.org/?query=52207at7898	Methyltransferase domain
52225at7898	Complete	CM081450.1_RagTag	29874568	29876281	+	1303	412	https://v10-1.orthodb.org/?query=52225at7898	Major facilitator superfamily associated domain
52264at7898	Complete	CM081438.1_RagTag	126803541	126839377	+	1337	350	https://v10-1.orthodb.org/?query=52264at7898	Ankyrin repeat
52268at7898	Duplicated	CM081435.1_RagTag	4397179	4414963	+	2334	435	https://v10-1.orthodb.org/?query=52268at7898	eukaryotic translation initiation factor 2 subunit 3
52268at7898	Duplicated	CM081435.1_RagTag	4114522	4131624	+	2334	435	https://v10-1.orthodb.org/?query=52268at7898	eukaryotic translation initiation factor 2 subunit 3
52286at7898	Complete	CM081455.1_RagTag	76050828	76065400	-	1702	416	https://v10-1.orthodb.org/?query=52286at7898	FAD/NAD(P)-binding domain
52309at7898	Complete	CM081440.1_RagTag	64777248	64797555	-	1623	370	https://v10-1.orthodb.org/?query=52309at7898	Fanconi anemia group E protein
52334at7898	Complete	CM081444.1_RagTag	113210569	113248388	+	1833	412	https://v10-1.orthodb.org/?query=52334at7898	Serine/threonine-protein kinase RIO1
52342at7898	Duplicated	CM081457.1_RagTag	27344585	27358377	-	2248	482	https://v10-1.orthodb.org/?query=52342at7898	Cytochrome B561-related
52342at7898	Duplicated	CM081457.1_RagTag	27759195	27772822	-	2248	482	https://v10-1.orthodb.org/?query=52342at7898	Cytochrome B561-related
52394at7898	Complete	CM081454.1_RagTag	62685237	62696354	-	2243	430	https://v10-1.orthodb.org/?query=52394at7898	Tyrosine--tRNA ligase
52418at7898	Duplicated	CM081445.1_RagTag	112343286	112374295	+	2143	433	https://v10-1.orthodb.org/?query=52418at7898	DDB1- and CUL4-associated factor 15
52418at7898	Duplicated	ptg004345l_RagTag	1505	27302	+	2114	420	https://v10-1.orthodb.org/?query=52418at7898	DDB1- and CUL4-associated factor 15
52432at7898	Complete	CM081439.1_RagTag	51895500	51929532	-	2196	384	https://v10-1.orthodb.org/?query=52432at7898	bleomycin hydrolase
52462at7898	Complete	CM081446.1_RagTag	41151795	41171040	-	2305	462	https://v10-1.orthodb.org/?query=52462at7898	Guanylate-binding protein/Atlastin, C-terminal
52486at7898	Complete	CM081449.1_RagTag	3338662	3395925	+	1983	407	https://v10-1.orthodb.org/?query=52486at7898	Cation efflux protein
52576at7898	Complete	CM081456.1_RagTag	10592492	10613577	+	2375	519	https://v10-1.orthodb.org/?query=52576at7898	Scavenger receptor class A, member 3
52590at7898	Complete	CM081439.1_RagTag	105108673	105139494	+	1379	366	https://v10-1.orthodb.org/?query=52590at7898	Protein kinase domain
52607at7898	Complete	CM081450.1_RagTag	49864655	49878638	-	2159	409	https://v10-1.orthodb.org/?query=52607at7898	Dynamin superfamily
52613at7898	Complete	CM081447.1_RagTag	84027468	84040885	-	1988	336	https://v10-1.orthodb.org/?query=52613at7898	Histone H4 transcription factor
52615at7898	Complete	CM081450.1_RagTag	78374614	78467550	+	2160	406	https://v10-1.orthodb.org/?query=52615at7898	Amino acid transporter, transmembrane domain
52635at7898	Complete	CM081435.1_RagTag	1444741	1463855	-	2341	436	https://v10-1.orthodb.org/?query=52635at7898	Serine/threonine-protein kinase RIO3
52648at7898	Duplicated	ptg000919l_RagTag	116449	125523	-	1969	434	https://v10-1.orthodb.org/?query=52648at7898	Vacuolar fusion protein Mon1
52648at7898	Duplicated	CM081437.1_RagTag	106029639	106041551	+	1958	434	https://v10-1.orthodb.org/?query=52648at7898	Vacuolar fusion protein Mon1
52658at7898	Complete	CM081444.1_RagTag	95697051	95718926	-	2406	385	https://v10-1.orthodb.org/?query=52658at7898	UBX domain
52670at7898	Complete	CM081451.1_RagTag	46597207	46599525	-	1131	334	https://v10-1.orthodb.org/?query=52670at7898	protein kintoun
52678at7898	Duplicated	CM081438.1_RagTag	57923383	57970149	+	2197	457	https://v10-1.orthodb.org/?query=52678at7898	Sodium/calcium exchanger membrane region
52678at7898	Duplicated	CM081438.1_RagTag	57660436	57699333	+	2181	456	https://v10-1.orthodb.org/?query=52678at7898	Sodium/calcium exchanger membrane region
52708at7898	Duplicated	CM081451.1_RagTag	45652183	45658033	-	1589	391	https://v10-1.orthodb.org/?query=52708at7898	tRNA (guanine(37)-N1)-methyltransferase
52708at7898	Duplicated	ptg003774l_RagTag	77289	83127	+	1585	391	https://v10-1.orthodb.org/?query=52708at7898	tRNA (guanine(37)-N1)-methyltransferase
52743at7898	Complete	CM081444.1_RagTag	94468832	94483368	+	2674	566	https://v10-1.orthodb.org/?query=52743at7898	nucleoporin NDC1 isoform X1
52757at7898	Complete	CM081435.1_RagTag	5977206	5991673	-	2130	396	https://v10-1.orthodb.org/?query=52757at7898	Homogentisate 1,2-dioxygenase
52773at7898	Complete	CM081456.1_RagTag	9080593	9108922	-	2179	406	https://v10-1.orthodb.org/?query=52773at7898	Hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta
52824at7898	Duplicated	ptg003801l_RagTag	121120	123833	-	2048	484	https://v10-1.orthodb.org/?query=52824at7898	spermatogenesis-associated protein 2
52824at7898	Duplicated	CM081440.1_RagTag	81107855	81110534	+	2048	484	https://v10-1.orthodb.org/?query=52824at7898	spermatogenesis-associated protein 2
52830at7898	Complete	CM081437.1_RagTag	30017863	30077488	-	2447	474	https://v10-1.orthodb.org/?query=52830at7898	PX domain containing serine/threonine kinase
52860at7898	Complete	CM081447.1_RagTag	8092214	8119716	+	1497	404	https://v10-1.orthodb.org/?query=52860at7898	Carbohydrate kinase, FGGY, N-terminal
52911at7898	Complete	CM081456.1_RagTag	53388408	53430824	-	1637	411	https://v10-1.orthodb.org/?query=52911at7898	Transcription initiation factor Rrn7, Zinc-finger
52936at7898	Complete	CM081439.1_RagTag	29840510	29849962	-	2017	410	https://v10-1.orthodb.org/?query=52936at7898	Abhydrolase domain containing 15a
52946at7898	Complete	CM081443.1_RagTag	108816228	108838367	+	1802	394	https://v10-1.orthodb.org/?query=52946at7898	Amidohydrolase 3
52956at7898	Duplicated	ptg003659l_RagTag	17172	66540	-	2317	422	https://v10-1.orthodb.org/?query=52956at7898	beta-secretase 1
52956at7898	Duplicated	CM081439.1_RagTag	46568283	46616261	-	2317	422	https://v10-1.orthodb.org/?query=52956at7898	beta-secretase 1
52966at7898	Duplicated	CM081440.1_RagTag	61366749	61368288	-	2159	409	https://v10-1.orthodb.org/?query=52966at7898	Leucine-rich repeat
52966at7898	Duplicated	CM081440.1_RagTag	61694578	61696117	-	2159	409	https://v10-1.orthodb.org/?query=52966at7898	Leucine-rich repeat
52973at7898	Complete	CM081444.1_RagTag	92002153	92007413	+	1694	404	https://v10-1.orthodb.org/?query=52973at7898	Sterile alpha motif domain
53002at7898	Complete	CM081435.1_RagTag	4417544	4425234	+	1907	437	https://v10-1.orthodb.org/?query=53002at7898	Leucine-rich repeat
53013at7898	Complete	CM081445.1_RagTag	103944147	103961493	+	2186	478	https://v10-1.orthodb.org/?query=53013at7898	protein unc-93 homolog B1
53080at7898	Complete	CM081456.1_RagTag	8140117	8165257	-	2126	386	https://v10-1.orthodb.org/?query=53080at7898	Low-density lipoprotein (LDL) receptor class A repeat
53140at7898	Duplicated	CM081449.1_RagTag	55335404	55346161	+	1913	408	https://v10-1.orthodb.org/?query=53140at7898	Endoplasmic reticulum lectin 1
53140at7898	Duplicated	ptg000939l_RagTag	397489	408167	+	1913	408	https://v10-1.orthodb.org/?query=53140at7898	Endoplasmic reticulum lectin 1
53187at7898	Duplicated	ptg004448l_RagTag	138774	160176	+	2456	482	https://v10-1.orthodb.org/?query=53187at7898	Signal recognition particle receptor, alpha subunit, N-terminal
53187at7898	Duplicated	CM081439.1_RagTag	56435466	56456150	-	2456	482	https://v10-1.orthodb.org/?query=53187at7898	Signal recognition particle receptor, alpha subunit, N-terminal
53208at7898	Complete	CM081455.1_RagTag	73311605	73320648	+	1529	407	https://v10-1.orthodb.org/?query=53208at7898	Meiosis specific with OB domains
53235at7898	Complete	CM081447.1_RagTag	74986430	74997832	-	2319	433	https://v10-1.orthodb.org/?query=53235at7898	phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2-like isoform X1
53265at7898	Complete	CM081438.1_RagTag	108196576	108231636	+	2031	485	https://v10-1.orthodb.org/?query=53265at7898	F-box domain
53313at7898	Duplicated	CM081440.1_RagTag	11394080	11408517	-	1757	338	https://v10-1.orthodb.org/?query=53313at7898	Hyaluronidase
53313at7898	Duplicated	ptg003358l_RagTag	175732	189936	+	1757	338	https://v10-1.orthodb.org/?query=53313at7898	Hyaluronidase
53363at7898	Complete	CM081440.1_RagTag	81374483	81430118	-	2645	493	https://v10-1.orthodb.org/?query=53363at7898	Cation/H+ exchanger
53519at7898	Duplicated	ptg003147l_RagTag	70588	145804	-	2099	432	https://v10-1.orthodb.org/?query=53519at7898	N-acetylglucosamine-6-sulfatase
53519at7898	Duplicated	CM081452.1_RagTag	13876788	13926734	+	2108	432	https://v10-1.orthodb.org/?query=53519at7898	N-acetylglucosamine-6-sulfatase
53536at7898	Complete	CM081446.1_RagTag	33014861	33032457	+	1805	456	https://v10-1.orthodb.org/?query=53536at7898	SprT-like
53541at7898	Duplicated	CM081449.1_RagTag	76110378	76112295	-	2450	499	https://v10-1.orthodb.org/?query=53541at7898	fidgetin-like protein 1
53541at7898	Duplicated	CM081449.1_RagTag	76634234	76636151	-	2450	499	https://v10-1.orthodb.org/?query=53541at7898	fidgetin-like protein 1
53564at7898	Duplicated	CM081456.1_RagTag	34383317	34414710	-	2257	411	https://v10-1.orthodb.org/?query=53564at7898	sorting nexin-17
53564at7898	Duplicated	ptg003392l_RagTag	149806	183416	-	2257	411	https://v10-1.orthodb.org/?query=53564at7898	sorting nexin-17
53580at7898	Complete	CM081445.1_RagTag	15884236	15893208	-	902	201	https://v10-1.orthodb.org/?query=53580at7898	ERI1 exoribonuclease 2
53588at7898	Complete	CM081441.1_RagTag	94759613	94773826	-	2483	415	https://v10-1.orthodb.org/?query=53588at7898	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal
53612at7898	Complete	CM081443.1_RagTag	88134284	88172159	+	1138	324	https://v10-1.orthodb.org/?query=53612at7898	Peptidase M48
53643at7898	Duplicated	CM081446.1_RagTag	32605934	32643921	+	2488	398	https://v10-1.orthodb.org/?query=53643at7898	SLAIN motif-containing protein
53643at7898	Duplicated	CM081446.1_RagTag	32696251	32734222	+	2477	395	https://v10-1.orthodb.org/?query=53643at7898	SLAIN motif-containing protein
53661at7898	Complete	CM081440.1_RagTag	118665836	118697868	-	2081	395	https://v10-1.orthodb.org/?query=53661at7898	WD40 repeat
53702at7898	Complete	CM081449.1_RagTag	56245306	56259793	-	1809	458	https://v10-1.orthodb.org/?query=53702at7898	FERM, C-terminal PH-like domain
53811at7898	Complete	CM081443.1_RagTag	101669871	101688327	+	1734	414	https://v10-1.orthodb.org/?query=53811at7898	GTP binding domain
53828at7898	Complete	CM081437.1_RagTag	137266135	137288985	-	2528	569	https://v10-1.orthodb.org/?query=53828at7898	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 isoform X1
53837at7898	Complete	CM081442.1_RagTag	94259460	94283402	-	2517	614	https://v10-1.orthodb.org/?query=53837at7898	WW domain
53840at7898	Duplicated	ptg002627l_RagTag	138901	188241	-	2189	368	https://v10-1.orthodb.org/?query=53840at7898	protein FAM188A
53840at7898	Duplicated	CM081441.1_RagTag	98747506	98796029	+	2189	368	https://v10-1.orthodb.org/?query=53840at7898	protein FAM188A
53896at7898	Complete	CM081439.1_RagTag	75955718	75968412	-	1716	395	https://v10-1.orthodb.org/?query=53896at7898	FAM124
53934at7898	Complete	CM081440.1_RagTag	84236910	84280350	-	1951	393	https://v10-1.orthodb.org/?query=53934at7898	Solute carrier family 17 (vesicular nucleotide transporter), member 9b
53955at7898	Complete	CM081452.1_RagTag	37698990	37732220	-	2015	423	https://v10-1.orthodb.org/?query=53955at7898	Lectin, mannose-binding, 1
53958at7898	Complete	CM081436.1_RagTag	111367308	111368670	+	1070	335	https://v10-1.orthodb.org/?query=53958at7898	tRNA methyltransferase TRM10-type domain
53961at7898	Complete	CM081445.1_RagTag	107317234	107337491	+	2143	416	https://v10-1.orthodb.org/?query=53961at7898	phosphatidylinositol 4-kinase type 2-beta
54056at7898	Complete	CM081445.1_RagTag	34937411	35127083	-	2427	504	https://v10-1.orthodb.org/?query=54056at7898	Glutathione S-transferase, C-terminal domain containing
54064at7898	Complete	CM081451.1_RagTag	27013865	27237937	-	2708	610	https://v10-1.orthodb.org/?query=54064at7898	Kinesin motor domain
54068at7898	Complete	CM081451.1_RagTag	69359705	69370390	+	2368	579	https://v10-1.orthodb.org/?query=54068at7898	Golgin subfamily A member 5
54092at7898	Complete	CM081441.1_RagTag	110393286	110399955	-	1191	300	https://v10-1.orthodb.org/?query=54092at7898	UBX domain
54111at7898	Complete	CM081435.1_RagTag	13936165	13961382	-	2402	442	https://v10-1.orthodb.org/?query=54111at7898	Membrane-bound transcription factor site-2 protease
54133at7898	Duplicated	CM081438.1_RagTag	60243142	60298952	+	2453	424	https://v10-1.orthodb.org/?query=54133at7898	Phosphatidylinositol-4-phosphate 5-kinase, core
54133at7898	Duplicated	ptg004189l_RagTag	86765	143321	+	2444	424	https://v10-1.orthodb.org/?query=54133at7898	Phosphatidylinositol-4-phosphate 5-kinase, core
54164at7898	Duplicated	CM081445.1_RagTag	18922772	18933535	-	1712	592	https://v10-1.orthodb.org/?query=54164at7898	F-box domain
54164at7898	Duplicated	CM081445.1_RagTag	19437239	19448054	-	1712	592	https://v10-1.orthodb.org/?query=54164at7898	F-box domain
54202at7898	Duplicated	CM081456.1_RagTag	39990147	39996904	+	2235	397	https://v10-1.orthodb.org/?query=54202at7898	WD40-repeat-containing domain
54202at7898	Duplicated	ptg004465l_RagTag	58773	65467	+	2231	397	https://v10-1.orthodb.org/?query=54202at7898	WD40-repeat-containing domain
54243at7898	Complete	CM081442.1_RagTag	90178911	90185502	+	1329	302	https://v10-1.orthodb.org/?query=54243at7898	Interferon regulatory factor-3
54244at7898	Complete	CM081439.1_RagTag	36762017	36793090	-	1712	382	https://v10-1.orthodb.org/?query=54244at7898	Cathepsin C exclusion
54274at7898	Duplicated	ptg001089l_RagTag	849261	865413	+	2392	371	https://v10-1.orthodb.org/?query=54274at7898	Hyccin
54274at7898	Duplicated	CM081454.1_RagTag	51894619	51910212	+	2392	371	https://v10-1.orthodb.org/?query=54274at7898	Hyccin
54335at7898	Complete	CM081440.1_RagTag	115230889	115245998	+	1795	371	https://v10-1.orthodb.org/?query=54335at7898	Tubulin tyrosine ligase-like family, member 9
54338at7898	Complete	CM081441.1_RagTag	8868047	8932713	+	2070	384	https://v10-1.orthodb.org/?query=54338at7898	WD40 repeat
54360at7898	Complete	CM081448.1_RagTag	20534993	20542187	-	1999	389	https://v10-1.orthodb.org/?query=54360at7898	Phosphatidylinositol glycan anchor biosynthesis, class A
54368at7898	Complete	CM081438.1_RagTag	103740161	103745166	-	1445	336	https://v10-1.orthodb.org/?query=54368at7898	doublesex- and mab-3-related transcription factor 2
54411at7898	Complete	CM081451.1_RagTag	55584994	55726896	+	1835	548	https://v10-1.orthodb.org/?query=54411at7898	Diphthamine biosynthesis 6
54433at7898	Complete	CM081455.1_RagTag	60603138	60623154	+	1899	398	https://v10-1.orthodb.org/?query=54433at7898	Proline dehydrogenase
54446at7898	Complete	CM081448.1_RagTag	13953757	14037821	-	2747	409	https://v10-1.orthodb.org/?query=54446at7898	Integrin, beta-like 1
54447at7898	Complete	CM081438.1_RagTag	59685613	59708976	-	1409	314	https://v10-1.orthodb.org/?query=54447at7898	PAP/25A-associated
54459at7898	Duplicated	CM081450.1_RagTag	17905116	17916578	+	1596	439	https://v10-1.orthodb.org/?query=54459at7898	WD40 repeat
54459at7898	Duplicated	CM081450.1_RagTag	17511345	17520995	+	1534	419	https://v10-1.orthodb.org/?query=54459at7898	WD40 repeat
54496at7898	Duplicated	CM081442.1_RagTag	61033328	61065657	+	2548	458	https://v10-1.orthodb.org/?query=54496at7898	General transcription factor IIH, polypeptide 1
54496at7898	Duplicated	CM081442.1_RagTag	61194269	61226197	+	2548	458	https://v10-1.orthodb.org/?query=54496at7898	General transcription factor IIH, polypeptide 1
54510at7898	Complete	CM081451.1_RagTag	44642004	44649149	+	2806	653	https://v10-1.orthodb.org/?query=54510at7898	ATP-dependent RNA helicase DDX24
54529at7898	Complete	CM081453.1_RagTag	77547670	77560967	-	2077	393	https://v10-1.orthodb.org/?query=54529at7898	Ethanolamine-phosphate phospho-lyase
54535at7898	Complete	CM081454.1_RagTag	5660194	5690444	+	2511	432	https://v10-1.orthodb.org/?query=54535at7898	splicing factor 3A subunit 3
54547at7898	Complete	CM081448.1_RagTag	66897050	66926532	-	1062	331	https://v10-1.orthodb.org/?query=54547at7898	Domain of unknown function DUF4477
54552at7898	Complete	CM081442.1_RagTag	83631550	83656904	-	2134	461	https://v10-1.orthodb.org/?query=54552at7898	Guanine nucleotide exchange factor, Ric8
54628at7898	Complete	CM081442.1_RagTag	103023712	103050810	-	1859	426	https://v10-1.orthodb.org/?query=54628at7898	Malonyl-CoA decarboxylase, C-terminal
54681at7898	Duplicated	CM081441.1_RagTag	106272005	106286227	-	837	432	https://v10-1.orthodb.org/?query=54681at7898	Proline and serine rich 3
54681at7898	Duplicated	ptg001222l_RagTag	115163	130132	-	832	432	https://v10-1.orthodb.org/?query=54681at7898	Proline and serine rich 3
5468at7898	Complete	CM081435.1_RagTag	41450983	41519370	-	4872	1395	https://v10-1.orthodb.org/?query=5468at7898	deleted in lung and esophageal cancer protein 1
54701at7898	Duplicated	CM081438.1_RagTag	31219441	31231431	+	2015	391	https://v10-1.orthodb.org/?query=54701at7898	DNA polymerase delta subunit 2
54701at7898	Duplicated	CM081438.1_RagTag	31053378	31065331	+	2015	391	https://v10-1.orthodb.org/?query=54701at7898	DNA polymerase delta subunit 2
54777at7898	Complete	CM081451.1_RagTag	69427438	69453098	+	2265	350	https://v10-1.orthodb.org/?query=54777at7898	EGF-like calcium-binding domain
5477at7898	Complete	CM081451.1_RagTag	45314050	45384982	+	3646	1143	https://v10-1.orthodb.org/?query=5477at7898	Leucine-rich repeat
5479at7898	Duplicated	CM081455.1_RagTag	34883093	34936832	+	6900	1172	https://v10-1.orthodb.org/?query=5479at7898	RNA polymerase Rpb1, domain 1
5479at7898	Duplicated	ptg002381l_RagTag	12633	63541	-	6900	1172	https://v10-1.orthodb.org/?query=5479at7898	RNA polymerase Rpb1, domain 1
54828at7898	Complete	CM081443.1_RagTag	106375545	106616470	+	2100	417	https://v10-1.orthodb.org/?query=54828at7898	Lipoma-preferred partner
54912at7898	Complete	CM081452.1_RagTag	60186515	60201955	-	1743	384	https://v10-1.orthodb.org/?query=54912at7898	AAA ATPase, AAA+ lid domain
54951at7898	Complete	CM081454.1_RagTag	47430310	47440496	+	2127	467	https://v10-1.orthodb.org/?query=54951at7898	Mitogen-activated protein kinase
54961at7898	Complete	CM081447.1_RagTag	19768713	19819960	-	1826	466	https://v10-1.orthodb.org/?query=54961at7898	Solute carrier organic anion transporter family member
55044at7898	Complete	CM081439.1_RagTag	115302513	115326555	+	1991	369	https://v10-1.orthodb.org/?query=55044at7898	2-oxoisovalerate dehydrogenase subunit alpha
55068at7898	Duplicated	CM081436.1_RagTag	58442429	58454506	+	2062	399	https://v10-1.orthodb.org/?query=55068at7898	Neurotransmitter-gated ion-channel ligand-binding domain
55068at7898	Duplicated	CM081436.1_RagTag	57945573	57959930	+	2062	399	https://v10-1.orthodb.org/?query=55068at7898	Neurotransmitter-gated ion-channel ligand-binding domain
55069at7898	Duplicated	ptg002360l_RagTag	535323	545589	+	1635	336	https://v10-1.orthodb.org/?query=55069at7898	Protein kinase domain
55069at7898	Duplicated	CM081436.1_RagTag	88321667	88331934	-	1588	336	https://v10-1.orthodb.org/?query=55069at7898	Protein kinase domain
55076at7898	Duplicated	CM081442.1_RagTag	31165593	31198113	-	1923	415	https://v10-1.orthodb.org/?query=55076at7898	ADP-dependent glucokinase
55076at7898	Duplicated	CM081442.1_RagTag	32194676	32232769	-	1923	415	https://v10-1.orthodb.org/?query=55076at7898	ADP-dependent glucokinase
55089at7898	Complete	CM081454.1_RagTag	15898269	15917326	+	1450	420	https://v10-1.orthodb.org/?query=55089at7898	F-box domain
55115at7898	Duplicated	CM081450.1_RagTag	73904438	73945848	-	2009	461	https://v10-1.orthodb.org/?query=55115at7898	protein CASC3
55115at7898	Duplicated	ptg000638l_RagTag	198825	238212	-	2008	461	https://v10-1.orthodb.org/?query=55115at7898	protein CASC3
55131at7898	Complete	CM081449.1_RagTag	63087620	63113343	+	2225	406	https://v10-1.orthodb.org/?query=55131at7898	Suppressor of fused C-terminal
55145at7898	Complete	CM081441.1_RagTag	110210766	110215500	-	2328	425	https://v10-1.orthodb.org/?query=55145at7898	GPI mannosyltransferase 2
55174at7898	Complete	CM081436.1_RagTag	119910914	119935480	-	914	318	https://v10-1.orthodb.org/?query=55174at7898	RING finger protein 219
5517at7898	Complete	CM081442.1_RagTag	9515376	9736947	-	5592	1259	https://v10-1.orthodb.org/?query=5517at7898	Cystic fibrosis transmembrane conductance regulator
55198at7898	Duplicated	CM081446.1_RagTag	48287620	48294218	-	1980	398	https://v10-1.orthodb.org/?query=55198at7898	Pyridoxal phosphate-dependent transferase
55198at7898	Duplicated	CM081446.1_RagTag	48112276	48118334	-	1976	398	https://v10-1.orthodb.org/?query=55198at7898	Pyridoxal phosphate-dependent transferase
5528at7898	Complete	CM081443.1_RagTag	38019599	38058781	+	4710	1067	https://v10-1.orthodb.org/?query=5528at7898	EGF-like, conserved site
55347at7898	Duplicated	CM081449.1_RagTag	90672291	90704664	-	2129	554	https://v10-1.orthodb.org/?query=55347at7898	exonuclease 1
55347at7898	Duplicated	CM081449.1_RagTag	90453149	90485475	-	2119	547	https://v10-1.orthodb.org/?query=55347at7898	exonuclease 1
55361at7898	Complete	CM081448.1_RagTag	41885948	41918505	-	1993	369	https://v10-1.orthodb.org/?query=55361at7898	GDP-fucose protein O-fucosyltransferase
55390at7898	Duplicated	ptg002289l_RagTag	219838	221335	+	1965	397	https://v10-1.orthodb.org/?query=55390at7898	Muscarinic acetylcholine receptor
55390at7898	Duplicated	CM081457.1_RagTag	7045019	7046516	-	1965	397	https://v10-1.orthodb.org/?query=55390at7898	Muscarinic acetylcholine receptor
55416at7898	Duplicated	ptg003298l_RagTag	202363	251539	+	2084	458	https://v10-1.orthodb.org/?query=55416at7898	Leucine-rich repeat
55416at7898	Duplicated	CM081449.1_RagTag	60704479	60753576	-	2081	458	https://v10-1.orthodb.org/?query=55416at7898	Leucine-rich repeat
55439at7898	Duplicated	ptg000929l_RagTag	124759	145177	-	2296	469	https://v10-1.orthodb.org/?query=55439at7898	Frizzled domain
55439at7898	Duplicated	CM081439.1_RagTag	46398923	46419450	+	2294	469	https://v10-1.orthodb.org/?query=55439at7898	Frizzled domain
55486at7898	Complete	CM081455.1_RagTag	51803536	51814648	+	2065	441	https://v10-1.orthodb.org/?query=55486at7898	CDK5 regulatory subunit-associated protein 3
55489at7898	Complete	CM081452.1_RagTag	34110081	34136154	+	1887	481	https://v10-1.orthodb.org/?query=55489at7898	26S proteasome non-ATPase regulatory subunit 5
55551at7898	Complete	CM081451.1_RagTag	51531536	51552632	+	1982	408	https://v10-1.orthodb.org/?query=55551at7898	Aminoacyl-tRNA synthetase, class Ic
55643at7898	Complete	CM081442.1_RagTag	1854840	1928798	-	1688	385	https://v10-1.orthodb.org/?query=55643at7898	Aminotransferase, class I/classII
55664at7898	Duplicated	CM081453.1_RagTag	82673950	82685933	+	2108	420	https://v10-1.orthodb.org/?query=55664at7898	Neurotransmitter-gated ion-channel ligand-binding domain
55664at7898	Duplicated	ptg003328l_RagTag	201425	213409	+	2108	420	https://v10-1.orthodb.org/?query=55664at7898	Neurotransmitter-gated ion-channel ligand-binding domain
5566at7898	Complete	CM081437.1_RagTag	81634220	81762545	-	8033	1446	https://v10-1.orthodb.org/?query=5566at7898	Kinesin motor domain
55700at7898	Complete	CM081456.1_RagTag	26568548	26605625	+	2090	450	https://v10-1.orthodb.org/?query=55700at7898	Ribosomal oxygenase 1
55714at7898	Duplicated	ptg003084l_RagTag	21721	29191	+	2033	493	https://v10-1.orthodb.org/?query=55714at7898	Ankyrin repeat
55714at7898	Duplicated	CM081455.1_RagTag	63498734	63506264	-	2040	493	https://v10-1.orthodb.org/?query=55714at7898	Ankyrin repeat
55820at7898	Duplicated	CM081439.1_RagTag	115047475	115092503	+	2430	586	https://v10-1.orthodb.org/?query=55820at7898	Ankyrin repeat
55820at7898	Duplicated	ptg002196l_RagTag	84014	132612	+	2423	586	https://v10-1.orthodb.org/?query=55820at7898	Ankyrin repeat
55833at7898	Complete	CM081435.1_RagTag	54135305	54143809	-	1907	399	https://v10-1.orthodb.org/?query=55833at7898	Enolase C-terminal domain-like
55871at7898	Complete	CM081442.1_RagTag	111774656	111789737	-	1893	429	https://v10-1.orthodb.org/?query=55871at7898	KDEL motif-containing protein 2
5588at7898	Duplicated	CM081447.1_RagTag	65138974	65160007	+	8301	1490	https://v10-1.orthodb.org/?query=5588at7898	Transcription elongation factor Spt6, helix-hairpin-helix motif
5588at7898	Duplicated	ptg000535l_RagTag	468324	489348	-	8139	1490	https://v10-1.orthodb.org/?query=5588at7898	Transcription elongation factor Spt6, helix-hairpin-helix motif
55979at7898	Complete	CM081456.1_RagTag	10290250	10307062	-	2058	392	https://v10-1.orthodb.org/?query=55979at7898	Headcase protein
55981at7898	Duplicated	CM081446.1_RagTag	19967462	19973120	-	987	408	https://v10-1.orthodb.org/?query=55981at7898	BTB/POZ domain
55981at7898	Duplicated	ptg002259l_RagTag	243105	248768	-	983	408	https://v10-1.orthodb.org/?query=55981at7898	BTB/POZ domain
