# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
33517at7898	Duplicated	NC_047107_RagTag	75263447	75313375	+	1913	542	https://v10-1.orthodb.org/?query=33517at7898	Protein kinase domain
33517at7898	Duplicated	NC_047107_RagTag	75531492	75582971	+	1876	542	https://v10-1.orthodb.org/?query=33517at7898	Protein kinase domain
33530at7898	Complete	NW_022986273_RagTag	338462	405970	+	2186	599	https://v10-1.orthodb.org/?query=33530at7898	MICOS complex subunit MIC60
33550at7898	Complete	NC_047115_RagTag	14849464	14930549	-	1712	516	https://v10-1.orthodb.org/?query=33550at7898	WD repeat-containing and planar cell polarity effector protein Fritz
3359at7898	Complete	NC_047107_RagTag	63960175	64047423	-	8551	1917	https://v10-1.orthodb.org/?query=3359at7898	kinetochore-associated protein 1
33648at7898	Complete	NC_047105_RagTag	55650358	55673125	+	2937	521	https://v10-1.orthodb.org/?query=33648at7898	ER degradation-enhancing alpha-mannosidase-like protein 1
33687at7898	Complete	NC_047115_RagTag	11234242	11248324	-	3483	658	https://v10-1.orthodb.org/?query=33687at7898	cell division cycle 5-like protein
33723at7898	Complete	NC_047108_RagTag	126722873	126743659	-	2963	519	https://v10-1.orthodb.org/?query=33723at7898	Integrator complex subunit 11
33728at7898	Duplicated	NC_047105_RagTag	71459665	71485825	+	3101	590	https://v10-1.orthodb.org/?query=33728at7898	Urocanase, N-terminal domain
33728at7898	Duplicated	NC_047105_RagTag	73215594	73241700	-	3096	590	https://v10-1.orthodb.org/?query=33728at7898	Urocanase, N-terminal domain
33730at7898	Duplicated	NC_047113_RagTag	17622783	17637112	-	2060	545	https://v10-1.orthodb.org/?query=33730at7898	Protein kinase domain
33730at7898	Duplicated	NC_047107_RagTag	27397762	27412001	+	2060	545	https://v10-1.orthodb.org/?query=33730at7898	Protein kinase domain
33798at7898	Complete	NC_047104_RagTag	70391084	70413376	-	2326	546	https://v10-1.orthodb.org/?query=33798at7898	ABC transporter type 1, transmembrane domain
33929at7898	Complete	NC_047107_RagTag	116420386	116441653	-	2333	532	https://v10-1.orthodb.org/?query=33929at7898	Glycoside hydrolase, family 39
33985at7898	Duplicated	NC_047114_RagTag	87826574	87842460	-	2753	571	https://v10-1.orthodb.org/?query=33985at7898	ABC transporter type 1, transmembrane domain
33985at7898	Duplicated	NC_047114_RagTag	87509998	87525841	-	2753	571	https://v10-1.orthodb.org/?query=33985at7898	ABC transporter type 1, transmembrane domain
34012at7898	Complete	NC_047121_RagTag	86116754	86147297	-	2368	481	https://v10-1.orthodb.org/?query=34012at7898	Grainyhead-like transcription factor 1
34019at7898	Complete	NC_047104_RagTag	127530436	127563037	-	2710	550	https://v10-1.orthodb.org/?query=34019at7898	Sec1-like protein
34030at7898	Complete	NC_047118_RagTag	2029545	2044121	+	2637	518	https://v10-1.orthodb.org/?query=34030at7898	TBC1 domain family, member 17
34052at7898	Complete	NC_047118_RagTag	63084792	63108061	+	2975	561	https://v10-1.orthodb.org/?query=34052at7898	Nucleoporin Nup85-like
34056at7898	Complete	NC_047123_RagTag	4271655	4295131	-	3126	543	https://v10-1.orthodb.org/?query=34056at7898	Zinc finger, RanBP2-type
34128at7898	Complete	NC_047120_RagTag	96161957	96181197	+	2723	628	https://v10-1.orthodb.org/?query=34128at7898	Neutral/alkaline non-lysosomal ceramidase, C-terminal
34146at7898	Duplicated	NC_047114_RagTag	62205990	62261892	-	3114	540	https://v10-1.orthodb.org/?query=34146at7898	Zinc finger, RING-type
34146at7898	Duplicated	NC_047114_RagTag	63008400	63051927	-	3117	540	https://v10-1.orthodb.org/?query=34146at7898	Zinc finger, RING-type
34208at7898	Duplicated	NC_047106_RagTag	59564556	59574790	-	2935	633	https://v10-1.orthodb.org/?query=34208at7898	Helicase, C-terminal
34208at7898	Duplicated	NC_047106_RagTag	60300131	60310384	-	2930	633	https://v10-1.orthodb.org/?query=34208at7898	Helicase, C-terminal
34290at7898	Duplicated	NC_047118_RagTag	68598836	68613243	+	2630	513	https://v10-1.orthodb.org/?query=34290at7898	Kelch repeat type 1
34290at7898	Duplicated	NC_047118_RagTag	68520147	68535015	+	2630	513	https://v10-1.orthodb.org/?query=34290at7898	Kelch repeat type 1
34323at7898	Complete	NC_047112_RagTag	47049414	47070462	-	1517	478	https://v10-1.orthodb.org/?query=34323at7898	protein FAM188B isoform X1
34341at7898	Complete	NC_047117_RagTag	89318152	89329921	+	2713	524	https://v10-1.orthodb.org/?query=34341at7898	Kelch repeat type 1
34366at7898	Complete	NC_047107_RagTag	13113978	13362295	-	3836	844	https://v10-1.orthodb.org/?query=34366at7898	GPCR, family 2, secretin-like
34384at7898	Complete	NC_047106_RagTag	84667687	84782584	+	2372	466	https://v10-1.orthodb.org/?query=34384at7898	Ankyrin repeat
34496at7898	Duplicated	NC_047118_RagTag	19519315	19524024	-	2796	496	https://v10-1.orthodb.org/?query=34496at7898	Immunoglobulin
34496at7898	Duplicated	ptg000092l_RagTag	187157	191866	+	2792	496	https://v10-1.orthodb.org/?query=34496at7898	Immunoglobulin
34525at7898	Complete	NC_047120_RagTag	94887558	94896888	+	2749	621	https://v10-1.orthodb.org/?query=34525at7898	MutL, C-terminal, dimerisation
34587at7898	Complete	NC_047112_RagTag	32230087	32441031	-	3530	744	https://v10-1.orthodb.org/?query=34587at7898	Zinc finger C2H2-type
34646at7898	Complete	NC_047119_RagTag	4571761	4580497	+	2849	521	https://v10-1.orthodb.org/?query=34646at7898	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
34691at7898	Complete	NC_047109_RagTag	47112025	47119302	+	1488	528	https://v10-1.orthodb.org/?query=34691at7898	protein THEMIS2
34722at7898	Duplicated	NC_047107_RagTag	100775669	100805958	-	2707	530	https://v10-1.orthodb.org/?query=34722at7898	Hemimethylated DNA-binding domain
34722at7898	Duplicated	NC_047107_RagTag	100891037	100920476	-	2707	530	https://v10-1.orthodb.org/?query=34722at7898	Hemimethylated DNA-binding domain
34736at7898	Complete	NC_047103_RagTag	22138808	22145974	+	3154	726	https://v10-1.orthodb.org/?query=34736at7898	UBX domain
34861at7898	Complete	NC_047111_RagTag	13562768	13581036	+	1633	505	https://v10-1.orthodb.org/?query=34861at7898	Leucine-rich repeat
34888at7898	Complete	NW_022986251_RagTag	154237	236219	-	2844	513	https://v10-1.orthodb.org/?query=34888at7898	Actin-binding LIM protein 2
34939at7898	Complete	ptg001157l_RagTag	2367562	2381287	+	3043	585	https://v10-1.orthodb.org/?query=34939at7898	Solute carrier family 26, member 10
34955at7898	Complete	NC_047122_RagTag	70600985	70626006	+	2031	583	https://v10-1.orthodb.org/?query=34955at7898	NOP2/Sun RNA methyltransferase family, member 2
34972at7898	Complete	NC_047107_RagTag	37703272	37713780	-	2970	594	https://v10-1.orthodb.org/?query=34972at7898	Dynamin GTPase effector
35012at7898	Complete	NC_047109_RagTag	136587372	136641875	+	2782	531	https://v10-1.orthodb.org/?query=35012at7898	Frizzled/Smoothened, transmembrane domain
35013at7898	Duplicated	NC_047116_RagTag	23876197	23887436	+	2110	509	https://v10-1.orthodb.org/?query=35013at7898	Kelch repeat type 1
35013at7898	Duplicated	ptg000803l_RagTag	547581	559068	-	2110	509	https://v10-1.orthodb.org/?query=35013at7898	Kelch repeat type 1
35030at7898	Duplicated	NC_047105_RagTag	125299417	125341124	+	2629	516	https://v10-1.orthodb.org/?query=35030at7898	myotubularin-related protein 14
35030at7898	Duplicated	NC_047105_RagTag	123961323	124003101	+	2629	516	https://v10-1.orthodb.org/?query=35030at7898	myotubularin-related protein 14
35055at7898	Duplicated	NC_047109_RagTag	47794094	47830717	-	3174	550	https://v10-1.orthodb.org/?query=35055at7898	Metal regulatory transcription factor 1
35055at7898	Duplicated	NC_047109_RagTag	47375294	47414263	-	3174	550	https://v10-1.orthodb.org/?query=35055at7898	Metal regulatory transcription factor 1
35079at7898	Complete	NC_047115_RagTag	19343497	19360726	+	3798	628	https://v10-1.orthodb.org/?query=35079at7898	serine/threonine-protein phosphatase 4 regulatory subunit 3B
35132at7898	Duplicated	NC_047109_RagTag	100489561	100504515	+	2133	503	https://v10-1.orthodb.org/?query=35132at7898	FAST kinase leucine-rich
35132at7898	Duplicated	ptg002307l_RagTag	88058	102939	-	2128	503	https://v10-1.orthodb.org/?query=35132at7898	FAST kinase leucine-rich
35145at7898	Complete	NC_047106_RagTag	40951836	40996184	-	2877	537	https://v10-1.orthodb.org/?query=35145at7898	GHMP kinase, C-terminal domain
35185at7898	Complete	NC_047103_RagTag	36690707	36745605	+	3200	659	https://v10-1.orthodb.org/?query=35185at7898	Acyl-CoA dehydrogenase/oxidase, N-terminal
35281at7898	Complete	NC_047107_RagTag	26594945	26608831	-	2328	515	https://v10-1.orthodb.org/?query=35281at7898	Kelch-like family member 22
35349at7898	Duplicated	NC_047115_RagTag	102456298	102501207	-	2657	554	https://v10-1.orthodb.org/?query=35349at7898	Mini-chromosome maintenance complex-binding protein
35349at7898	Duplicated	NC_047106_RagTag	87613319	87659114	+	2657	554	https://v10-1.orthodb.org/?query=35349at7898	Mini-chromosome maintenance complex-binding protein
35350at7898	Duplicated	NC_047110_RagTag	106516967	106532226	-	2704	521	https://v10-1.orthodb.org/?query=35350at7898	Pannexin
35350at7898	Duplicated	ptg004150l_RagTag	16538	31708	+	2704	521	https://v10-1.orthodb.org/?query=35350at7898	Pannexin
35374at7898	Complete	NC_047108_RagTag	126003247	126012163	-	1865	506	https://v10-1.orthodb.org/?query=35374at7898	Polyribonucleotide 5'-hydroxyl-kinase Clp1, P-loop domain
35376at7898	Duplicated	NC_047109_RagTag	98135210	98177353	+	2697	654	https://v10-1.orthodb.org/?query=35376at7898	DNA mismatch repair protein MutS, core
35376at7898	Duplicated	NC_047109_RagTag	97614050	97656198	+	2693	654	https://v10-1.orthodb.org/?query=35376at7898	DNA mismatch repair protein MutS, core
35445at7898	Complete	NC_047109_RagTag	135014988	135020552	-	2397	435	https://v10-1.orthodb.org/?query=35445at7898	Zinc finger C2H2-type
35448at7898	Complete	NC_047116_RagTag	17513359	17542064	+	2823	520	https://v10-1.orthodb.org/?query=35448at7898	CUB domain
35473at7898	Duplicated	NC_047117_RagTag	95512587	95530146	+	2295	502	https://v10-1.orthodb.org/?query=35473at7898	Protein kinase domain
35473at7898	Duplicated	NC_047117_RagTag	94077202	94093303	+	2295	504	https://v10-1.orthodb.org/?query=35473at7898	Protein kinase domain
35501at7898	Duplicated	NC_047108_RagTag	34192482	34270666	+	2019	556	https://v10-1.orthodb.org/?query=35501at7898	Chloride channel, voltage gated
35501at7898	Duplicated	NC_047108_RagTag	36084079	36165929	+	1981	546	https://v10-1.orthodb.org/?query=35501at7898	Chloride channel, voltage gated
3551at7898	Complete	NC_047116_RagTag	14600421	14790591	+	8341	1501	https://v10-1.orthodb.org/?query=3551at7898	sodium leak channel non-selective protein
3552at7898	Complete	NC_047120_RagTag	85102857	85142174	-	6850	1539	https://v10-1.orthodb.org/?query=3552at7898	Nebulin repeat
35595at7898	Complete	NC_047111_RagTag	26479936	26506146	+	2811	559	https://v10-1.orthodb.org/?query=35595at7898	Arginyl tRNA synthetase N-terminal domain
35610at7898	Complete	NC_047118_RagTag	52925931	52942424	+	2936	578	https://v10-1.orthodb.org/?query=35610at7898	Histidine kinase/HSP90-like ATPase
35654at7898	Complete	NC_047106_RagTag	19269478	19300368	+	2954	500	https://v10-1.orthodb.org/?query=35654at7898	Cleft lip and palate transmembrane 1
35674at7898	Duplicated	NC_047113_RagTag	34948364	34985651	-	3377	675	https://v10-1.orthodb.org/?query=35674at7898	K Homology domain, type 1
35674at7898	Duplicated	NC_047113_RagTag	33658453	33695975	-	3372	677	https://v10-1.orthodb.org/?query=35674at7898	K Homology domain, type 1
35759at7898	Duplicated	ptg000172l_RagTag	167909	184914	+	2165	471	https://v10-1.orthodb.org/?query=35759at7898	Acetylserotonin O-methyltransferase, dimerisation domain
35759at7898	Duplicated	NC_047116_RagTag	14024681	14038531	-	2164	471	https://v10-1.orthodb.org/?query=35759at7898	Acetylserotonin O-methyltransferase, dimerisation domain
35771at7898	Duplicated	NC_047109_RagTag	86563973	86587315	+	2607	599	https://v10-1.orthodb.org/?query=35771at7898	Oxoglutarate/iron-dependent dioxygenase
35771at7898	Duplicated	NC_047109_RagTag	87194459	87219009	+	2603	599	https://v10-1.orthodb.org/?query=35771at7898	Oxoglutarate/iron-dependent dioxygenase
35792at7898	Complete	NC_047111_RagTag	79330460	79420963	+	2517	574	https://v10-1.orthodb.org/?query=35792at7898	Synaptotagmin-like, mitochondrial and lipid-binding domain
35821at7898	Duplicated	NC_047108_RagTag	11996853	12038829	+	2391	636	https://v10-1.orthodb.org/?query=35821at7898	Rad4 beta-hairpin domain 2
35821at7898	Duplicated	NC_047108_RagTag	10907292	10946893	+	2412	636	https://v10-1.orthodb.org/?query=35821at7898	Rad4 beta-hairpin domain 2
35837at7898	Complete	NC_047113_RagTag	7279799	7314906	+	2814	554	https://v10-1.orthodb.org/?query=35837at7898	Translation factor GUF1, mitochondrial
35840at7898	Complete	NC_047117_RagTag	1643837	1666918	+	1623	508	https://v10-1.orthodb.org/?query=35840at7898	Double zinc ribbon
35842at7898	Duplicated	NC_047104_RagTag	69325385	69374360	-	3574	586	https://v10-1.orthodb.org/?query=35842at7898	Epithelial splicing regulatory protein 2
35842at7898	Duplicated	NC_047104_RagTag	68992650	69041268	-	3574	586	https://v10-1.orthodb.org/?query=35842at7898	Epithelial splicing regulatory protein 2
35864at7898	Complete	NC_047119_RagTag	4591326	4628607	-	2982	486	https://v10-1.orthodb.org/?query=35864at7898	Small GTPase
35868at7898	Complete	NC_047122_RagTag	54127205	54204668	-	3347	543	https://v10-1.orthodb.org/?query=35868at7898	potassium voltage-gated channel subfamily KQT member 4 isoform X1
35870at7898	Complete	NC_047116_RagTag	22731134	22745581	+	1820	602	https://v10-1.orthodb.org/?query=35870at7898	CFAP91 domain
35970at7898	Duplicated	NC_047105_RagTag	53341701	53353554	+	1141	435	https://v10-1.orthodb.org/?query=35970at7898	FAM83, N-terminal
35970at7898	Duplicated	NC_047105_RagTag	52457802	52469639	+	1142	471	https://v10-1.orthodb.org/?query=35970at7898	FAM83, N-terminal
35980at7898	Complete	NC_047124_RagTag	27171298	27186804	-	1831	504	https://v10-1.orthodb.org/?query=35980at7898	Pseudouridine synthase, TruD
3601at7898	Duplicated	NC_047108_RagTag	119508422	119594716	-	8684	1479	https://v10-1.orthodb.org/?query=3601at7898	Kinesin-like
3601at7898	Duplicated	NC_047108_RagTag	120338071	120423234	-	8651	1479	https://v10-1.orthodb.org/?query=3601at7898	Kinesin-like
36022at7898	Duplicated	NC_047108_RagTag	108827342	108856913	-	2991	544	https://v10-1.orthodb.org/?query=36022at7898	Actin-related protein 8
36022at7898	Duplicated	NC_047108_RagTag	6402322	6425588	+	2985	544	https://v10-1.orthodb.org/?query=36022at7898	Actin-related protein 8
36056at7898	Complete	NC_047123_RagTag	40578980	40585380	+	1049	467	https://v10-1.orthodb.org/?query=36056at7898	Lebercilin domain
36097at7898	Complete	NC_047115_RagTag	58772507	58785287	+	2818	670	https://v10-1.orthodb.org/?query=36097at7898	Zinc finger protein 451
36114at7898	Duplicated	ptg001075l_RagTag	129452	148728	+	1823	461	https://v10-1.orthodb.org/?query=36114at7898	leucine-rich repeat-containing protein 56
36114at7898	Duplicated	NC_047110_RagTag	96449356	96465847	-	1820	461	https://v10-1.orthodb.org/?query=36114at7898	leucine-rich repeat-containing protein 56
36136at7898	Complete	NC_047123_RagTag	30871740	30883392	-	2444	499	https://v10-1.orthodb.org/?query=36136at7898	WD40 repeat
36188at7898	Complete	NC_047103_RagTag	31405847	31443088	-	2331	489	https://v10-1.orthodb.org/?query=36188at7898	AVL9/DENND6 domain
36198at7898	Complete	NC_047105_RagTag	35632697	35653988	+	2309	508	https://v10-1.orthodb.org/?query=36198at7898	Sodium/solute symporter
36249at7898	Complete	NC_047117_RagTag	97418561	97432268	-	3084	851	https://v10-1.orthodb.org/?query=36249at7898	condensin complex subunit 3
36250at7898	Complete	NC_047123_RagTag	1411498	1443474	-	2751	688	https://v10-1.orthodb.org/?query=36250at7898	MCM domain
36305at7898	Complete	NC_047106_RagTag	117398338	117503595	-	2855	552	https://v10-1.orthodb.org/?query=36305at7898	Conserved oligomeric Golgi complex subunit 6
36345at7898	Duplicated	NC_047120_RagTag	84180247	84187153	+	1914	546	https://v10-1.orthodb.org/?query=36345at7898	GH3 domain-containing protein
36345at7898	Duplicated	ptg004306l_RagTag	40728	47655	-	1872	546	https://v10-1.orthodb.org/?query=36345at7898	GH3 domain-containing protein
3636at7898	Complete	NC_047117_RagTag	91438280	91488135	-	8438	1566	https://v10-1.orthodb.org/?query=3636at7898	Proteasome component Ecm29
36436at7898	Complete	NC_047122_RagTag	51787456	51834948	+	2470	485	https://v10-1.orthodb.org/?query=36436at7898	Zinc finger and BTB domain containing 10
36447at7898	Complete	NC_047112_RagTag	117145655	117192634	+	3154	575	https://v10-1.orthodb.org/?query=36447at7898	Rhodanese-like domain
36450at7898	Complete	NC_047123_RagTag	14175841	14220919	-	3464	617	https://v10-1.orthodb.org/?query=36450at7898	CABIT domain
36496at7898	Duplicated	NC_047107_RagTag	121516362	121527662	+	2358	530	https://v10-1.orthodb.org/?query=36496at7898	Methyltransferase domain
36496at7898	Duplicated	NC_047107_RagTag	119752498	119763033	+	2314	530	https://v10-1.orthodb.org/?query=36496at7898	Methyltransferase domain
36538at7898	Complete	NC_047109_RagTag	118872657	118923846	-	2964	516	https://v10-1.orthodb.org/?query=36538at7898	Sodium:neurotransmitter symporter
36541at7898	Duplicated	NC_047111_RagTag	69561434	69580209	+	2234	503	https://v10-1.orthodb.org/?query=36541at7898	sphingomyelin phosphodiesterase
36541at7898	Duplicated	NC_047111_RagTag	68138665	68157048	+	2229	503	https://v10-1.orthodb.org/?query=36541at7898	sphingomyelin phosphodiesterase
36551at7898	Complete	NC_047117_RagTag	95924646	95940051	+	2598	526	https://v10-1.orthodb.org/?query=36551at7898	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I
36611at7898	Duplicated	NC_047108_RagTag	122396757	122409771	+	2570	514	https://v10-1.orthodb.org/?query=36611at7898	Protein of unknown function DUF726
36611at7898	Duplicated	NC_047108_RagTag	122556601	122569656	+	2569	514	https://v10-1.orthodb.org/?query=36611at7898	Protein of unknown function DUF726
36633at7898	Complete	NC_047112_RagTag	17237478	17280463	-	2889	573	https://v10-1.orthodb.org/?query=36633at7898	ATP-grasp fold, ATP-dependent carboxylate-amine ligase-type
36674at7898	Complete	NC_047120_RagTag	101825944	101841800	-	2741	545	https://v10-1.orthodb.org/?query=36674at7898	Ku70/Ku80 beta-barrel domain
3668at7898	Duplicated	NC_047110_RagTag	15455506	15541211	-	4803	1276	https://v10-1.orthodb.org/?query=3668at7898	Treslin, N-terminal
3668at7898	Duplicated	NC_047110_RagTag	15777159	15863820	-	4800	1276	https://v10-1.orthodb.org/?query=3668at7898	Treslin, N-terminal
36692at7898	Complete	NC_047105_RagTag	47283091	47306832	-	1760	509	https://v10-1.orthodb.org/?query=36692at7898	Immunoglobulin superfamily, member 8
36699at7898	Duplicated	NC_047112_RagTag	17822074	17849395	-	2258	524	https://v10-1.orthodb.org/?query=36699at7898	Sec1-like protein
36699at7898	Duplicated	NC_047112_RagTag	17464347	17492360	-	2255	524	https://v10-1.orthodb.org/?query=36699at7898	Sec1-like protein
36701at7898	Complete	NC_047121_RagTag	58998537	59024691	-	1206	364	https://v10-1.orthodb.org/?query=36701at7898	sentrin-specific protease 2-like isoform X1
36704at7898	Duplicated	NC_047122_RagTag	58489463	58493383	+	1303	540	https://v10-1.orthodb.org/?query=36704at7898	protein asteroid homolog 1
36704at7898	Duplicated	NC_047122_RagTag	56916935	56920852	+	1292	540	https://v10-1.orthodb.org/?query=36704at7898	protein asteroid homolog 1
36710at7898	Complete	NC_047120_RagTag	88429925	88454080	+	2434	474	https://v10-1.orthodb.org/?query=36710at7898	mRNA decay factor PAT1 domain
36718at7898	Duplicated	NC_047110_RagTag	2126802	2158269	-	2898	556	https://v10-1.orthodb.org/?query=36718at7898	Ankyrin repeat
36718at7898	Duplicated	NC_047110_RagTag	3087194	3119349	-	2898	556	https://v10-1.orthodb.org/?query=36718at7898	Ankyrin repeat
36730at7898	Complete	NC_047111_RagTag	109157660	109343478	+	2385	479	https://v10-1.orthodb.org/?query=36730at7898	UV radiation resistance-associated gene protein
36749at7898	Complete	ptg000695l_RagTag	224839	288882	+	2511	527	https://v10-1.orthodb.org/?query=36749at7898	Kelch repeat type 1
36771at7898	Complete	NC_047109_RagTag	136409871	136570209	-	2720	534	https://v10-1.orthodb.org/?query=36771at7898	Kelch-like family member 32
3678at7898	Complete	NC_047123_RagTag	1669527	1691059	-	1855	984	https://v10-1.orthodb.org/?query=3678at7898	Caspase 8 associated protein 2
36795at7898	Complete	NC_047121_RagTag	46421781	46455789	+	2477	515	https://v10-1.orthodb.org/?query=36795at7898	Zinc finger, RING-type
36804at7898	Duplicated	NC_047115_RagTag	81197142	81226097	+	2249	456	https://v10-1.orthodb.org/?query=36804at7898	IKAROS family zinc finger 1 (Ikaros)
36804at7898	Duplicated	NC_047115_RagTag	81996641	82024339	+	2249	456	https://v10-1.orthodb.org/?query=36804at7898	IKAROS family zinc finger 1 (Ikaros)
36863at7898	Complete	NC_047119_RagTag	1880245	1923172	-	2875	491	https://v10-1.orthodb.org/?query=36863at7898	set1/Ash2 histone methyltransferase complex subunit ASH2 isoform X1
36872at7898	Complete	NC_047119_RagTag	43563322	43595961	+	2381	525	https://v10-1.orthodb.org/?query=36872at7898	Copper type II ascorbate-dependent monooxygenase, C-terminal
36988at7898	Complete	NC_047112_RagTag	46083540	46085398	-	2889	527	https://v10-1.orthodb.org/?query=36988at7898	Kelch repeat type 1
37003at7898	Complete	NC_047123_RagTag	41405176	41434700	+	1923	576	https://v10-1.orthodb.org/?query=37003at7898	rho GTPase-activating protein 18 isoform X1
37013at7898	Duplicated	NC_047122_RagTag	55958064	55979449	+	2425	499	https://v10-1.orthodb.org/?query=37013at7898	Polypeptide N-acetylgalactosaminyltransferase
37013at7898	Duplicated	NC_047122_RagTag	55768234	55789615	+	2425	499	https://v10-1.orthodb.org/?query=37013at7898	Polypeptide N-acetylgalactosaminyltransferase
37036at7898	Duplicated	NC_047124_RagTag	24597761	24621292	+	2386	552	https://v10-1.orthodb.org/?query=37036at7898	Solute carrier organic anion transporter family member
37036at7898	Duplicated	NC_047124_RagTag	19363561	19388099	-	2334	552	https://v10-1.orthodb.org/?query=37036at7898	Solute carrier organic anion transporter family member
37053at7898	Complete	NC_047114_RagTag	106260307	106274908	+	3008	533	https://v10-1.orthodb.org/?query=37053at7898	glycosylphosphatidylinositol anchor attachment 1 protein
37128at7898	Duplicated	NC_047109_RagTag	14891812	14937829	+	2243	439	https://v10-1.orthodb.org/?query=37128at7898	Phosphodiester glycosidase
37128at7898	Duplicated	NC_047109_RagTag	15101811	15148400	+	2217	439	https://v10-1.orthodb.org/?query=37128at7898	Phosphodiester glycosidase
37176at7898	Complete	NC_047113_RagTag	67403385	67428900	+	1531	432	https://v10-1.orthodb.org/?query=37176at7898	Zinc finger, GRF-type
37182at7898	Complete	NC_047106_RagTag	19306374	19323267	+	1329	346	https://v10-1.orthodb.org/?query=37182at7898	Rel homology dimerisation domain
37190at7898	Complete	NC_047119_RagTag	65208824	65325941	+	3221	620	https://v10-1.orthodb.org/?query=37190at7898	SWAP/Surp
37224at7898	Complete	NC_047119_RagTag	38302062	38364622	-	2875	480	https://v10-1.orthodb.org/?query=37224at7898	WD40 repeat
37228at7898	Complete	NC_047105_RagTag	14276909	14317394	-	2503	522	https://v10-1.orthodb.org/?query=37228at7898	Beta-lactamase-related
37282at7898	Complete	NC_047119_RagTag	73891596	73932441	+	2490	497	https://v10-1.orthodb.org/?query=37282at7898	SH2 domain
37283at7898	Duplicated	NC_047123_RagTag	39376621	39388971	-	2558	452	https://v10-1.orthodb.org/?query=37283at7898	V-myb avian myeloblastosis viral oncogene homolog
37283at7898	Duplicated	NC_047123_RagTag	39950712	39963119	-	2558	452	https://v10-1.orthodb.org/?query=37283at7898	V-myb avian myeloblastosis viral oncogene homolog
37301at7898	Complete	NC_047112_RagTag	107488760	107818232	+	3000	588	https://v10-1.orthodb.org/?query=37301at7898	sec1 family domain-containing protein 2
37314at7898	Complete	NC_047107_RagTag	56826594	56853089	+	2063	616	https://v10-1.orthodb.org/?query=37314at7898	DNA polymerase, Y-family, little finger domain
37392at7898	Complete	NC_047117_RagTag	66625380	66715105	+	2484	545	https://v10-1.orthodb.org/?query=37392at7898	Class II aldolase/adducin N-terminal
37539at7898	Complete	NC_047103_RagTag	108838084	109097199	-	2005	447	https://v10-1.orthodb.org/?query=37539at7898	Cysteinyl-tRNA synthetase 2, mitochondrial
37587at7898	Complete	NC_047106_RagTag	16786202	16835586	+	2464	518	https://v10-1.orthodb.org/?query=37587at7898	Replication factor A, C-terminal
37593at7898	Duplicated	NC_047113_RagTag	57612551	57614872	+	2247	504	https://v10-1.orthodb.org/?query=37593at7898	Methionyl-tRNA synthetase 2, mitochondrial
37593at7898	Duplicated	NC_047113_RagTag	57324748	57327061	+	2245	504	https://v10-1.orthodb.org/?query=37593at7898	Methionyl-tRNA synthetase 2, mitochondrial
37662at7898	Complete	NC_047121_RagTag	68571784	68579555	-	2950	517	https://v10-1.orthodb.org/?query=37662at7898	Kelch repeat type 1
37681at7898	Complete	NC_047109_RagTag	108264744	108355390	+	2680	563	https://v10-1.orthodb.org/?query=37681at7898	Amyloidogenic glycoprotein, copper-binding
37701at7898	Duplicated	NC_047114_RagTag	76727572	76750526	+	2538	560	https://v10-1.orthodb.org/?query=37701at7898	Peptidase C2, calpain, catalytic domain
37701at7898	Duplicated	NC_047114_RagTag	77133315	77156645	+	2513	560	https://v10-1.orthodb.org/?query=37701at7898	Peptidase C2, calpain, catalytic domain
37770at7898	Complete	NC_047123_RagTag	51839637	51856884	-	2653	497	https://v10-1.orthodb.org/?query=37770at7898	pre-mRNA-processing factor 17
37797at7898	Complete	NC_047123_RagTag	36980202	36994275	-	2527	521	https://v10-1.orthodb.org/?query=37797at7898	ABC transporter type 1, transmembrane domain
37804at7898	Duplicated	NC_047115_RagTag	20732467	20755985	+	2520	551	https://v10-1.orthodb.org/?query=37804at7898	ATP-binding cassette sub-family G member 5
37804at7898	Duplicated	NC_047115_RagTag	20592818	20615960	+	2520	551	https://v10-1.orthodb.org/?query=37804at7898	ATP-binding cassette sub-family G member 5
37811at7898	Complete	NC_047104_RagTag	111884785	111936628	+	2727	560	https://v10-1.orthodb.org/?query=37811at7898	EGF-like calcium-binding domain
37813at7898	Duplicated	NC_047112_RagTag	24488381	24499767	+	2134	536	https://v10-1.orthodb.org/?query=37813at7898	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
37813at7898	Duplicated	NC_047112_RagTag	23197299	23212752	+	2134	536	https://v10-1.orthodb.org/?query=37813at7898	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
37903at7898	Complete	NC_047106_RagTag	36285681	36331861	+	2433	536	https://v10-1.orthodb.org/?query=37903at7898	alkylated DNA repair protein alkB homolog 8
37963at7898	Complete	NC_047106_RagTag	74038496	74078433	+	2105	461	https://v10-1.orthodb.org/?query=37963at7898	TCDD-inducible poly 
38019at7898	Complete	NC_047117_RagTag	108939629	108947050	-	2523	485	https://v10-1.orthodb.org/?query=38019at7898	Diacylglycerol kinase, catalytic domain
38021at7898	Complete	NC_047104_RagTag	146406166	146466156	+	2446	520	https://v10-1.orthodb.org/?query=38021at7898	Carboxylesterase, type B
