Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
29344at7898	Fragmented	NC_047110_RagTag	42523150	42523992	-	272	175	0.3246	0.3583743842364532	0	29344at7898_3	42523151_42523992_-
29382at7898	Single	NC_047121_RagTag	83171452	83195683	-	4374	906	0.6909	0.993050193050193	0	29382at7898_1	83194930_83195683_-|83194561_83194719_-|83194117_83194460_-|83193860_83193964_-|83193560_83193700_-|83192382_83192488_-|83192003_83192147_-|83191223_83191319_-|83190954_83191138_-|83189351_83189440_-|83189171_83189208_-|83188962_83189052_-|83188619_83188687_-|83188489_83188526_-|83188189_83188279_-|83187945_83188013_-|83187812_83187849_-|83186541_83186631_-|83185697_83185806_-|83185503_83185613_-|83184468_83184558_-|83182393_83182479_-|83179552_83179641_-|83179316_83179405_-|83179129_83179218_-|83178956_83179048_-|83178563_83178646_-|83174984_83175067_-|83171857_83171940_-|83171672_83171767_-|83171453_83171563_-
29429at7898	Single	NC_047117_RagTag	82809308	82837357	-	2777	582	0.7864	1.0	0	29429at7898_1	82837249_82837357_-|82835221_82835380_-|82829197_82829357_-|82827006_82827113_-|82826563_82826682_-|82824436_82824551_-|82823266_82823435_-|82821433_82821595_-|82816850_82817040_-|82815620_82815793_-|82815009_82815114_-|82810553_82810696_-|82809445_82809651_-|82809309_82809356_-
29433at7898	Single	NC_047113_RagTag	66684684	66697401	-	2834	521	0.838	0.9821138211382113	0	29433at7898	66697245_66697401_-|66696622_66696851_-|66696164_66696245_-|66695317_66695435_-|66694768_66694845_-|66692771_66692917_-|66692415_66692555_-|66691959_66692102_-|66690573_66690741_-|66690037_66690219_-|66689398_66689619_-|66684685_66684845_-
29462at7898	Duplicated	NC_047116_RagTag	110906048	110945797	-	2229	680	0.533	0.9444444444444444	0	29462at7898	110945666_110945797_-|110945387_110945569_-|110943911_110944013_-|110943645_110943808_-|110933664_110933780_-|110927739_110927861_-|110927085_110927231_-|110923155_110923734_-|110922899_110923091_-|110913160_110913630_-|110912865_110912995_-|110906305_110906465_-|110906049_110906210_-
29462at7898	Duplicated	ptg001443l_RagTag	309113	349738	-	2174	680	0.5135	0.9444444444444444	0	29462at7898	349607_349738_-|349328_349510_-|347591_347953_-|337281_337397_-|330760_330882_-|330105_330251_-|326175_326754_-|325919_326111_-|316221_316691_-|315927_316057_-|309370_309530_-|309114_309275_-
29482at7898	Single	NC_047104_RagTag	101928446	102019163	+	3102	711	0.767	1.0	0	29482at7898_3	101928447_101928551_+|101928738_101928897_+|101935224_101935410_+|101935648_101936311_+|101957918_101957998_+|101962639_101962678_+|101964974_101965119_+|101998152_101998187_+|102003024_102003110_+|102004960_102005145_+|102006433_102006612_+|102007560_102007772_+|102007890_102008009_+|102009425_102009565_+|102019095_102019163_+
29564at7898	Duplicated	NC_047103_RagTag	16081147	16086386	+	2366	596	0.6537	0.9339622641509434	0	29564at7898_8	16081148_16082413_+|16085589_16086386_+
29564at7898	Duplicated	NC_047103_RagTag	15319304	15324545	+	2362	596	0.6522	0.9339622641509434	0	29564at7898_8	15319305_15320570_+|15323748_15324545_+
29643at7898	Duplicated	NC_047109_RagTag	115675505	115730908	+	2120	650	0.5194	1.0	0	29643at7898	115675506_115675653_+|115675748_115675821_+|115679452_115679600_+|115679962_115680020_+|115680869_115681013_+|115681907_115682021_+|115695842_115695958_+|115704755_115704850_+|115706038_115706104_+|115706360_115706477_+|115707663_115707842_+|115709920_115710033_+|115712740_115712898_+|115716397_115716490_+|115716629_115716787_+|115717356_115717451_+|115719654_115719917_+|115721148_115721311_+|115721941_115722023_+|115724392_115724505_+|115724708_115724773_+|115730873_115730908_+
29643at7898	Duplicated	NC_047109_RagTag	114892825	114948333	+	2127	651	0.5145	1.0	0	29643at7898	114892826_114892973_+|114893068_114893141_+|114896927_114897075_+|114897455_114897513_+|114898356_114898500_+|114899420_114899534_+|114913493_114913609_+|114922421_114922515_+|114923671_114923737_+|114923997_114924114_+|114924852_114925031_+|114927125_114927238_+|114929959_114930117_+|114933757_114933859_+|114933997_114934155_+|114934724_114934819_+|114937021_114937284_+|114938526_114938689_+|114939315_114939397_+|114941816_114941929_+|114942132_114942197_+|114948298_114948333_+
29649at7898	Single	NC_047104_RagTag	85960047	85986379	-	3490	639	0.932	0.9860335195530726	0	29649at7898_1	85986281_85986379_-|85986015_85986110_-|85976442_85976474_-|85968577_85968674_-|85968420_85968486_-|85968295_85968329_-|85968091_85968217_-|85967917_85967994_-|85967657_85967819_-|85966247_85966356_-|85965355_85965471_-|85965058_85965276_-|85964834_85964936_-|85964665_85964734_-|85964396_85964591_-|85964136_85964286_-|85960727_85960821_-|85960563_85960623_-|85960048_85960244_-
29650at7898	Single	NC_047107_RagTag	36962315	36997018	+	3347	591	0.9069	1.0	0	29650at7898_0	36962316_36962430_+|36966815_36966922_+|36967065_36967190_+|36967542_36967600_+|36967687_36967821_+|36967899_36967960_+|36970354_36970492_+|36971761_36971921_+|36972066_36972229_+|36979089_36979184_+|36981111_36981208_+|36981431_36981551_+|36981923_36982080_+|36991318_36991432_+|36991913_36992040_+|36992326_36992493_+|36996296_36996457_+|36996977_36997018_+
29790at7898	Duplicated	NC_047124_RagTag	29975643	29993060	-	3151	607	0.8369	1.0	0	29790at7898_3	29992836_29993060_-|29991374_29991448_-|29990976_29991178_-|29990356_29990436_-|29989851_29989941_-|29989618_29989746_-|29986586_29986670_-|29985731_29985823_-|29984821_29984910_-|29984411_29984589_-|29984166_29984330_-|29981682_29981836_-|29979199_29979429_-|29978885_29979015_-|29975842_29975977_-|29975644_29975677_-
29790at7898	Duplicated	NC_047124_RagTag	29225566	29239922	-	3151	607	0.8369	1.0	0	29790at7898_3	29239698_29239922_-|29238249_29238323_-|29237851_29238053_-|29237234_29237314_-|29236729_29236819_-|29236496_29236624_-|29233458_29233542_-|29232732_29232824_-|29231821_29231910_-|29231412_29231590_-|29231156_29231320_-|29228672_29228826_-|29228329_29228559_-|29228003_29228133_-|29225765_29225900_-|29225567_29225600_-
29849at7898	Single	NC_047110_RagTag	116263999	116277150	+	3225	607	0.8713	1.0	0	29849at7898_2	116264000_116264116_+|116265541_116265768_+|116265904_116266029_+|116269166_116269228_+|116269506_116269583_+|116270123_116270227_+|116270313_116270399_+|116270608_116270743_+|116271220_116271359_+|116272162_116272291_+|116273072_116273243_+|116273435_116273564_+|116274165_116274284_+|116274416_116274553_+|116274734_116274846_+|116275184_116275332_+|116277047_116277150_+
29897at7898	Single	NC_047111_RagTag	6485703	6515806	-	2943	587	0.8299	1.0	0	29897at7898_2	6515596_6515806_-|6507140_6507300_-|6506610_6506837_-|6504667_6504837_-|6501772_6501957_-|6498608_6498719_-|6488782_6488941_-|6488577_6488665_-|6488376_6488503_-|6488004_6488207_-|6487815_6487901_-|6485704_6486009_-
30146at7898	Single	NC_047113_RagTag	60740029	60748881	-	3186	630	0.8414	0.9210866752910737	0	30146at7898_3	60748798_60748881_-|60745782_60745946_-|60745447_60745571_-|60745116_60745296_-|60744887_60745024_-|60744562_60744711_-|60744363_60744477_-|60744100_60744231_-|60743846_60743929_-|60742940_60743151_-|60742177_60742442_-|60741899_60742067_-|60740552_60740661_-|60740030_60740252_-
30172at7898	Duplicated	NC_047108_RagTag	118565247	118596666	+	3073	762	0.6696	0.9764309764309764	0	30172at7898	118565248_118565304_+|118570118_118570254_+|118572485_118572608_+|118572724_118572828_+|118573009_118573168_+|118573256_118573364_+|118573466_118573541_+|118578594_118578704_+|118578851_118578994_+|118580511_118580701_+|118580826_118580982_+|118582490_118582638_+|118582808_118582858_+|118583044_118583155_+|118583289_118583336_+|118583442_118583514_+|118583598_118583707_+|118583804_118583896_+|118583971_118584039_+|118584229_118584334_+|118587267_118587340_+|118596017_118596191_+|118596311_118596527_+|118596639_118596666_+
30172at7898	Duplicated	NC_047108_RagTag	117258638	117288452	+	3040	762	0.6626	0.9764309764309764	0	30172at7898	117258639_117258695_+|117261836_117261987_+|117264416_117264539_+|117264655_117264759_+|117264940_117265099_+|117265187_117265295_+|117265392_117265467_+|117270507_117270617_+|117270764_117270907_+|117272425_117272615_+|117272740_117272896_+|117274404_117274552_+|117274722_117274772_+|117275014_117275125_+|117275265_117275312_+|117275418_117275490_+|117275574_117275683_+|117275780_117275872_+|117275947_117276015_+|117276207_117276312_+|117279245_117279318_+|117287803_117287977_+|117288097_117288313_+|117288425_117288452_+
30194at7898	Single	NC_047125_RagTag	87374030	87385228	+	2472	569	0.7911	0.9404388714733543	0	30194at7898_8	87374031_87374165_+|87378594_87378705_+|87380140_87380251_+|87380634_87380749_+|87380825_87381002_+|87381084_87381261_+|87383158_87383319_+|87383400_87383500_+|87383602_87383840_+|87383932_87384122_+|87384935_87385228_+
301at7898	Duplicated	NC_047106_RagTag	71412012	71451495	-	19793	4033	0.8107	0.9982521302162989	0	301at7898_6	71451346_71451495_-|71434405_71434495_-|71434244_71434329_-|71430945_71431056_-|71430596_71430742_-|71427974_71429459_-|71426780_71426871_-|71412013_71423561_-
301at7898	Duplicated	NC_047106_RagTag	69898573	69938047	-	19765	4033	0.8102	0.9982521302162989	0	301at7898_6	69937898_69938047_-|69920674_69920764_-|69920513_69920598_-|69917218_69917329_-|69916869_69917015_-|69914293_69915778_-|69913099_69913190_-|69898574_69910123_-
30213at7898	Single	NC_047104_RagTag	41444805	41502498	-	2858	585	0.7915	1.0	0	30213at7898_4	41502433_41502498_-|41494638_41494753_-|41485341_41485469_-|41470794_41470869_-|41469714_41469791_-|41468228_41468352_-|41467386_41467552_-|41462753_41462940_-|41459605_41459761_-|41453158_41453277_-|41452838_41453032_-|41452466_41452542_-|41448423_41448569_-|41445892_41446047_-|41444806_41445063_-
30241at7898	Single	NC_047108_RagTag	82343137	82388810	+	2703	562	0.7681	1.0	0	30241at7898_4	82343138_82343360_+|82363819_82364045_+|82364161_82364312_+|82364408_82364525_+|82364623_82364690_+|82371463_82371536_+|82371649_82371842_+|82376417_82376504_+|82377951_82378078_+|82378357_82378445_+|82378542_82378694_+|82380392_82380509_+|82380591_82380728_+|82380840_82380939_+|82388650_82388810_+
30247at7898	Duplicated	NC_047124_RagTag	18441132	18452675	+	1622	588	0.4627	1.0	0	30247at7898_8	18441133_18441211_+|18442420_18442508_+|18442684_18442788_+|18443379_18443516_+|18443918_18444052_+|18446488_18446591_+|18447804_18448234_+|18448467_18448586_+|18448672_18448834_+|18449487_18449701_+|18449792_18449950_+|18450745_18450858_+|18452403_18452675_+
30247at7898	Duplicated	NC_047124_RagTag	18658644	18669529	+	1629	588	0.4546	1.0	0	30247at7898_8	18658645_18658723_+|18658808_18658896_+|18659072_18659176_+|18661371_18661508_+|18661910_18662044_+|18663458_18663561_+|18664691_18664829_+|18665053_18665473_+|18665559_18665721_+|18666370_18666584_+|18666675_18666833_+|18667645_18667758_+|18669257_18669529_+
30257at7898	Single	NC_047116_RagTag	1925397	1966074	+	2742	580	0.7469	0.9914772727272727	0	30257at7898	1925398_1925561_+|1927402_1927492_+|1934507_1934620_+|1936417_1936530_+|1936604_1936692_+|1936775_1936830_+|1944440_1944508_+|1944585_1944736_+|1951598_1951720_+|1952455_1952649_+|1952724_1952838_+|1956845_1957010_+|1965074_1965155_+|1965227_1965349_+|1965447_1965638_+|1965766_1966074_+
30261at7898	Duplicated	NC_047107_RagTag	95265069	95284770	+	1662	316	0.4859	0.9960264900662251	0	30261at7898_5	95265070_95265109_+|95267585_95267642_+|95270583_95270637_+|95270924_95272221_+|95272471_95272666_+|95273699_95273857_+|95275351_95275429_+|95281141_95281291_+|95284485_95284770_+
30261at7898	Duplicated	NC_047107_RagTag	96313317	96335109	+	1662	316	0.4859	0.9960264900662251	0	30261at7898_5	96313318_96313357_+|96315836_96315893_+|96318774_96318828_+|96319115_96320412_+|96320663_96320858_+|96321883_96322041_+|96323539_96323617_+|96331490_96331640_+|96334824_96335109_+
30282at7898	Single	NC_047113_RagTag	49370001	49391441	+	3614	779	0.774	1.0	0	30282at7898_0	49370002_49370029_+|49376741_49376853_+|49377295_49377379_+|49377531_49377610_+|49377696_49377776_+|49377869_49377988_+|49378209_49378289_+|49378405_49378490_+|49378571_49378628_+|49378736_49378831_+|49378929_49379010_+|49379368_49379446_+|49381636_49381787_+|49382047_49382132_+|49382349_49382486_+|49382627_49382729_+|49384235_49384359_+|49385709_49385794_+|49387598_49387651_+|49387751_49387791_+|49387879_49387956_+|49388077_49388147_+|49388671_49388784_+|49388989_49389055_+|49389971_49390120_+|49390216_49390324_+|49390416_49390536_+|49391096_49391263_+|49391376_49391441_+
30311at7898	Single	NC_047109_RagTag	38538541	38541400	-	2579	826	0.5435	0.9613821138211383	0	30311at7898_8	38538542_38541400_-
30318at7898	Single	NC_047108_RagTag	109657033	109708128	-	3059	573	0.8574	0.9954198473282443	0	30318at7898	109707881_109708128_-|109706525_109706763_-|109692217_109692327_-|109691935_109692128_-|109691558_109691808_-|109688250_109688384_-|109687959_109688139_-|109683741_109683923_-|109660469_109660570_-|109659612_109659731_-|109657034_109657225_-
3036at7898	Single	NC_047108_RagTag	91720477	91881726	+	8684	1560	0.8685	1.0	0	3036at7898_0	91720478_91721695_+|91729459_91729635_+|91743833_91743964_+|91748032_91748132_+|91755698_91755827_+|91761916_91762093_+|91763037_91763145_+|91771815_91771914_+|91776657_91776755_+|91781632_91781721_+|91783629_91783722_+|91784695_91784852_+|91795404_91795549_+|91810477_91810582_+|91811913_91812052_+|91812220_91812399_+|91812736_91812820_+|91818134_91818403_+|91828334_91828483_+|91836315_91836429_+|91840539_91840646_+|91843324_91843436_+|91846838_91846942_+|91847959_91848089_+|91851997_91852195_+|91856460_91856606_+|91856830_91856986_+|91857343_91857446_+|91861075_91861138_+|91862625_91862659_+|91867126_91867230_+|91867398_91867561_+|91867657_91867804_+|91875989_91876129_+|91877988_91878062_+|91881613_91881726_+
3037at7898	Duplicated	NC_047104_RagTag	142734497	142886637	-	9040	1541	0.8577	0.9921589127025614	0	3037at7898_1	142886478_142886637_-|142861730_142861846_-|142844182_142844295_-|142839168_142839284_-|142833229_142833357_-|142818097_142818216_-|142817703_142817828_-|142814678_142814803_-|142811825_142811959_-|142810171_142810296_-|142809481_142809711_-|142804061_142804217_-|142803261_142803478_-|142792400_142792576_-|142788817_142788942_-|142787594_142787802_-|142784497_142784578_-|142784278_142784383_-|142783551_142783752_-|142782565_142782754_-|142777447_142777578_-|142776897_142777037_-|142776647_142776733_-|142776392_142776563_-|142767984_142768146_-|142767548_142767773_-|142761668_142761971_-|142760063_142760281_-|142758722_142758856_-|142758336_142758444_-|142757870_142758062_-|142755176_142755289_-|142753672_142753786_-|142751377_142751441_-|142748336_142748423_-|142737242_142737387_-|142734498_142734832_-
3037at7898	Duplicated	ptg000434l_RagTag	191725	345711	+	9042	1541	0.8571	0.9921589127025614	0	3037at7898_1	191726_191885_+|219037_219153_+|237133_237246_+|240726_240842_+|247749_247877_+|262612_262731_+|263099_263224_+|266165_266290_+|269073_269207_+|270733_270858_+|271312_271542_+|277006_277162_+|277746_277963_+|288313_288489_+|291947_292072_+|293085_293293_+|296314_296395_+|296509_296614_+|297137_297338_+|298211_298400_+|302611_302742_+|303152_303292_+|303453_303539_+|303623_303794_+|312097_312259_+|312472_312697_+|318277_318580_+|319993_320211_+|321418_321552_+|321829_321937_+|322211_322403_+|324984_325097_+|326487_326601_+|328815_328879_+|331837_331924_+|342882_343027_+|345377_345711_+
30391at7898	Single	NC_047105_RagTag	62045234	62070798	+	3178	588	0.8507	1.0	0	30391at7898_1	62045235_62045274_+|62045647_62045676_+|62050014_62050068_+|62050951_62051083_+|62051420_62051539_+|62053032_62053093_+|62053241_62053383_+|62058471_62058549_+|62058643_62058766_+|62060869_62060994_+|62061134_62061292_+|62064200_62064333_+|62064495_62064958_+|62065191_62065432_+|62067574_62067666_+|62067753_62067825_+|62070668_62070798_+
30420at7898	Single	NC_047105_RagTag	836792	862417	-	2882	586	0.7524	1.0	0	30420at7898_7	862300_862417_-|860339_860463_-|858988_859113_-|858739_858866_-|858481_858635_-|858165_858312_-|852586_852669_-|852414_852513_-|851530_851689_-|847177_847346_-|843490_843576_-|843223_843407_-|840825_840918_-|839315_839490_-|836793_837063_-
30503at7898	Single	NC_047112_RagTag	99915086	99925995	+	2307	605	0.6519	1.0	0	30503at7898	99915087_99915239_+|99918189_99918461_+|99918578_99919046_+|99919168_99919367_+|99919495_99919688_+|99923118_99923272_+|99923384_99923596_+|99923709_99923840_+|99925706_99925995_+
30568at7898	Single	NC_047125_RagTag	59942180	59970232	-	2654	477	0.7631	0.9869067103109657	0	30568at7898_6	59970182_59970232_-|59970022_59970085_-|59966938_59967031_-|59964160_59964233_-|59963938_59964081_-|59962974_59963105_-|59959411_59959521_-|59956911_59957085_-|59956197_59956294_-|59951296_59951337_-|59949569_59949827_-|59944936_59945075_-|59944624_59944764_-|59944356_59944495_-|59942181_59942342_-
30615at7898	Single	NC_047112_RagTag	111001294	111087930	+	2527	546	0.691	1.0	0	30615at7898_3	111001295_111001378_+|111012237_111012452_+|111015657_111015752_+|111015842_111016037_+|111017611_111017793_+|111017928_111018057_+|111026061_111026205_+|111026321_111026403_+|111040847_111041560_+|111045488_111045636_+|111087857_111087930_+
30668at7898	Duplicated	NC_047113_RagTag	32069926	32142630	+	3100	629	0.8164	1.0	0	30668at7898_2	32069927_32070073_+|32076282_32076362_+|32076471_32076548_+|32080768_32080887_+|32104935_32105067_+|32112723_32112991_+|32114286_32114374_+|32114530_32114617_+|32119553_32119727_+|32121046_32121203_+|32123626_32123789_+|32123962_32124091_+|32124519_32124690_+|32137070_32137173_+|32140889_32140996_+|32142415_32142630_+
30668at7898	Duplicated	NC_047113_RagTag	39224179	39296403	+	3100	629	0.8164	1.0	0	30668at7898_2	39224180_39224326_+|39230552_39230632_+|39230741_39230818_+|39235057_39235176_+|39258970_39259102_+|39266806_39267074_+|39268369_39268457_+|39268613_39268700_+|39273637_39273811_+|39275130_39275287_+|39277696_39277859_+|39278032_39278161_+|39278588_39278759_+|39290850_39290953_+|39294658_39294765_+|39296188_39296403_+
30674at7898	Single	NC_047109_RagTag	91851477	91873745	+	2318	538	0.6442	1.0	0	30674at7898_0	91851478_91851529_+|91858491_91858677_+|91859079_91859227_+|91859402_91859551_+|91860809_91860888_+|91862432_91862577_+|91862684_91862831_+|91864237_91864395_+|91864471_91864628_+|91869736_91869862_+|91872439_91872536_+|91872646_91872829_+|91872920_91873050_+|91873206_91873361_+|91873473_91873551_+|91873656_91873745_+
30729at7898	Single	NC_047112_RagTag	42251841	42268751	+	2901	543	0.7503	1.0	0	30729at7898_0	42251842_42252006_+|42256265_42256450_+|42256665_42256778_+|42256888_42256944_+|42257034_42257136_+|42257231_42257342_+|42257437_42257514_+|42258456_42258595_+|42258708_42258895_+|42259115_42259286_+|42262156_42262305_+|42262400_42263175_+|42268695_42268751_+
30773at7898	Single	NC_047109_RagTag	3956842	4033632	+	3091	605	0.8373	0.9544846050870147	0	30773at7898_3	3956843_3956929_+|3970169_3970330_+|3970414_3970564_+|3975540_3975679_+|3978383_3978466_+|3983310_3983393_+|3983490_3983607_+|3993563_3993712_+|3993798_3994000_+|4001081_4001202_+|4004599_4004778_+|4007475_4007555_+|4007636_4007749_+|4012829_4012959_+|4017883_4017915_+|4020757_4020884_+|4021436_4021511_+|4033544_4033632_+
30794at7898	Duplicated	NC_047110_RagTag	74635425	74645444	+	2587	542	0.7284	1.0	0	30794at7898_4	74635426_74635989_+|74638993_74639052_+|74639126_74639178_+|74639268_74639412_+|74639531_74639916_+|74640007_74640235_+|74643821_74643935_+|74644026_74644143_+|74644231_74644342_+|74645178_74645290_+|74645378_74645444_+
30794at7898	Duplicated	NC_047110_RagTag	74701092	74711227	+	2577	542	0.7196	1.0	0	30794at7898_4	74701093_74701656_+|74704772_74704831_+|74704905_74704957_+|74705047_74705191_+|74705307_74705692_+|74705783_74706011_+|74709616_74709730_+|74709821_74709938_+|74710026_74710137_+|74710961_74711073_+|74711161_74711227_+
30830at7898	Single	NC_047108_RagTag	91473214	91484400	-	3390	607	0.8263	1.0	0	30830at7898_0	91484238_91484400_-|91479134_91479268_-|91478528_91478628_-|91478370_91478415_-|91478109_91478270_-|91477739_91478001_-|91477509_91477579_-|91477321_91477407_-|91474588_91474690_-|91474393_91474497_-|91473215_91474315_-
30838at7898	Single	NC_047115_RagTag	101908282	101930700	+	2850	577	0.755	1.0	0	30838at7898_5	101908283_101908389_+|101908822_101908912_+|101918557_101918655_+|101918741_101918814_+|101918899_101918971_+|101919051_101919142_+|101919224_101919266_+|101921358_101921446_+|101921521_101921633_+|101921712_101921805_+|101921874_101922027_+|101923739_101924052_+|101927201_101927331_+|101927433_101927541_+|101927647_101927947_+|101930187_101930279_+|101930361_101930450_+|101930551_101930700_+
30911at7898	Single	NC_047107_RagTag	108068024	108091567	-	2948	660	0.7443	1.0	0	30911at7898_1	108091371_108091567_-|108090973_108091145_-|108089230_108089351_-|108084271_108084390_-|108081483_108081672_-|108081142_108081235_-|108080952_108081056_-|108077075_108077160_-|108076855_108076986_-|108076708_108076793_-|108076515_108076578_-|108073860_108073927_-|108073250_108073341_-|108071904_108071997_-|108070575_108070656_-|108070217_108070390_-|108068896_108068983_-|108068717_108068809_-|108068025_108068199_-
30966at7898	Single	NC_047103_RagTag	175896730	175925062	-	1794	518	0.5221	0.8453333333333334	0	30966at7898_7	175924927_175925062_-|175924688_175924855_-|175911182_175911357_-|175908575_175908730_-|175907977_175908187_-|175905672_175905847_-|175902342_175902512_-|175902092_175902268_-|175901747_175901995_-|175897772_175897957_-|175896731_175896823_-
3098at7898	Duplicated	NC_047103_RagTag	15874569	15939495	-	4842	1228	0.5621	1.0	0	3098at7898_3	15939343_15939495_-|15933354_15933375_-|15910263_15910355_-|15906940_15907018_-|15906583_15906637_-|15900174_15901416_-|15899400_15900026_-|15894219_15894362_-|15894013_15894115_-|15893639_15893672_-|15891631_15891750_-|15891141_15891440_-|15889313_15889377_-|15889088_15889236_-|15888836_15888978_-|15888293_15888451_-|15886953_15887031_-|15886245_15886318_-|15885944_15886033_-|15885739_15885864_-|15885612_15885653_-|15882317_15882422_-|15879195_15879226_-|15874570_15876258_-
3098at7898	Duplicated	NC_047103_RagTag	15115639	15183436	-	4838	1228	0.5616	1.0	0	3098at7898_3	15183284_15183436_-|15177286_15177307_-|15152184_15152276_-|15148863_15148941_-|15148506_15148560_-|15142120_15143362_-|15141346_15141972_-|15135879_15136022_-|15135673_15135775_-|15135297_15135330_-|15133297_15133416_-|15132808_15133107_-|15130981_15131045_-|15130756_15130904_-|15130507_15130649_-|15129963_15130121_-|15128625_15128703_-|15127917_15127990_-|15127595_15127684_-|15127390_15127515_-|15127263_15127304_-|15123394_15123499_-|15120280_15120311_-|15115640_15117328_-
31061at7898	Single	NC_047116_RagTag	114513731	114557099	-	3250	578	0.9406	1.0	0	31061at7898_5	114557055_114557099_-|114550183_114550259_-|114542442_114542513_-|114541372_114541514_-|114539237_114539334_-|114538614_114538706_-|114538450_114538530_-|114538247_114538322_-|114538084_114538174_-|114537431_114537491_-|114537117_114537317_-|114530424_114530519_-|114530259_114530341_-|114529905_114529986_-|114528327_114528413_-|114527902_114527994_-|114525789_114525938_-|114523810_114523905_-|114523511_114523606_-|114523329_114523401_-|114516258_114516351_-|114513732_114513762_-
31070at7898	Single	NC_047110_RagTag	71180528	71182640	-	2408	574	0.6615	0.9927113702623906	0	31070at7898_9	71180529_71182640_-
31074at7898	Duplicated	NC_047116_RagTag	98941352	98943626	-	2033	569	0.5651	0.9414634146341463	0	31074at7898_8	98941353_98943626_-
31074at7898	Duplicated	ptg002972l_RagTag	294743	297008	-	2014	569	0.5625	0.9414634146341463	0	31074at7898_8	294744_297008_-
31176at7898	Single	NC_047121_RagTag	61121752	61184389	+	3356	591	0.8848	1.0	0	31176at7898_0	61121753_61121909_+|61147395_61147650_+|61152825_61152957_+|61159652_61159787_+|61161951_61162176_+|61162328_61162430_+|61164153_61164260_+|61167464_61167598_+|61169153_61169202_+|61171461_61171585_+|61171729_61171835_+|61172432_61172650_+|61176815_61176835_+|61182476_61182600_+|61182718_61182859_+|61184219_61184389_+
31204at7898	Single	NC_047109_RagTag	51733870	51771319	-	2757	560	0.7569	1.0	0	31204at7898_8	51771256_51771319_-|51770798_51770882_-|51770523_51770617_-|51762566_51762705_-|51750171_51750355_-|51748815_51748881_-|51748581_51748739_-|51748343_51748456_-|51745021_51745149_-|51744341_51744445_-|51744096_51744254_-|51743444_51743557_-|51742887_51743335_-|51742438_51742523_-|51734155_51734228_-|51733871_51734002_-
31210at7898	Single	NC_047120_RagTag	88589126	88609042	-	2518	559	0.7288	0.9715568862275449	0	31210at7898_8	88608901_88609042_-|88608418_88608617_-|88607773_88607890_-|88604987_88605285_-|88593454_88593566_-|88593189_88593379_-|88591909_88592039_-|88591492_88591696_-|88589805_88589976_-|88589587_88589696_-|88589318_88589475_-|88589127_88589234_-
31239at7898	Single	NC_047109_RagTag	113673621	113689722	+	3227	645	0.8143	1.0	0	31239at7898_0	113673622_113673661_+|113673763_113673894_+|113678793_113679577_+|113683340_113683434_+|113685876_113685993_+|113686077_113686262_+|113687213_113687365_+|113687462_113687616_+|113687724_113687841_+|113688527_113688577_+|113688667_113688774_+|113689201_113689444_+|113689562_113689722_+
31260at7898	Single	NC_047112_RagTag	33537702	33579206	-	3009	637	0.7145	0.8467153284671532	0	31260at7898_2	33579161_33579206_-|33577120_33577245_-|33576878_33577018_-|33572079_33572204_-|33566574_33566696_-|33566245_33566367_-|33564584_33564706_-|33563894_33564010_-|33563544_33563666_-|33558008_33558133_-|33557368_33557496_-|33557180_33557272_-|33549984_33550079_-|33542404_33542499_-|33542155_33542250_-|33540543_33540644_-|33540356_33540461_-|33539812_33539928_-|33537703_33537778_-
31280at7898	Duplicated	NC_047109_RagTag	62490597	62516312	-	2798	553	0.7911	1.0	0	31280at7898_0	62516267_62516312_-|62515723_62516091_-|62514531_62514827_-|62509440_62509697_-|62504293_62504553_-|62501927_62502235_-|62492093_62492192_-|62491384_62491480_-|62491049_62491102_-|62490598_62490753_-
31280at7898	Duplicated	NC_047109_RagTag	63890489	63916300	+	2798	553	0.7911	1.0	0	31280at7898_0	63890490_63890535_+|63890711_63891079_+|63891975_63892271_+|63897106_63897363_+|63902335_63902595_+|63904655_63904963_+|63914706_63914805_+|63915418_63915514_+|63915796_63915849_+|63916145_63916300_+
31290at7898	Single	NC_047119_RagTag	32596405	32598439	-	2613	571	0.739	0.9750733137829912	0	31290at7898_6	32596406_32598439_-
31300at7898	Single	NC_047115_RagTag	20858083	20869642	+	1750	515	0.5233	0.9968847352024922	0	31300at7898_7	20858084_20858227_+|20860061_20860260_+|20861416_20861474_+|20861583_20861636_+|20861729_20861846_+|20862455_20862658_+|20862806_20862900_+|20863531_20863637_+|20863769_20863900_+|20866249_20866417_+|20866557_20866664_+|20868984_20869642_+
31333at7898	Duplicated	NC_047103_RagTag	7264581	7326337	+	2213	562	0.6089	0.9597855227882037	0	31333at7898	7264582_7264764_+|7264874_7265027_+|7265126_7265243_+|7267097_7267288_+|7267394_7267559_+|7267764_7267877_+|7267966_7268119_+|7270569_7270657_+|7270860_7271040_+|7280623_7280665_+|7284869_7285049_+|7290306_7290424_+|7306091_7306183_+|7318282_7318470_+|7326196_7326337_+
